in s,C3 in V
-2.9986158E+00,3.60352E+00
-2.9986062E+00,3.64258E+00
-2.9985966E+00,3.64258E+00
-2.9985870E+00,3.68164E+00
-2.9985774E+00,3.60352E+00
-2.9985678E+00,3.66211E+00
-2.9985582E+00,3.60352E+00
-2.9985486E+00,3.58398E+00
-2.9985390E+00,3.60352E+00
-2.9985294E+00,3.58398E+00
-2.9985198E+00,3.58398E+00
-2.9985102E+00,3.66211E+00
-2.9985006E+00,3.58398E+00
-2.9984910E+00,3.58398E+00
-2.9984814E+00,3.60352E+00
-2.9984718E+00,3.58398E+00
-2.9984622E+00,3.64258E+00
-2.9984526E+00,3.58398E+00
-2.9984430E+00,3.58398E+00
-2.9984334E+00,3.60352E+00
-2.9984238E+00,3.58398E+00
-2.9984142E+00,3.62305E+00
-2.9984046E+00,3.72070E+00
-2.9983950E+00,3.58398E+00
-2.9983854E+00,3.64258E+00
-2.9983758E+00,3.64258E+00
-2.9983662E+00,3.58398E+00
-2.9983566E+00,3.62305E+00
-2.9983470E+00,3.64258E+00
-2.9983374E+00,3.62305E+00
-2.9983278E+00,3.62305E+00
-2.9983182E+00,3.64258E+00
-2.9983086E+00,3.70117E+00
-2.9982990E+00,3.60352E+00
-2.9982894E+00,3.58398E+00
-2.9982798E+00,3.62305E+00
-2.9982702E+00,3.64258E+00
-2.9982606E+00,3.70117E+00
-2.9982510E+00,3.58398E+00
-2.9982414E+00,3.58398E+00
-2.9982318E+00,3.62305E+00
-2.9982222E+00,3.62305E+00
-2.9982126E+00,3.70117E+00
-2.9982030E+00,3.60352E+00
-2.9981934E+00,3.66211E+00
-2.9981838E+00,3.60352E+00
-2.9981742E+00,3.60352E+00
-2.9981646E+00,3.62305E+00
-2.9981550E+00,3.60352E+00
-2.9981454E+00,3.64258E+00
-2.9981358E+00,3.64258E+00
-2.9981262E+00,3.64258E+00
-2.9981166E+00,3.58398E+00
-2.9981070E+00,3.62305E+00
-2.9980974E+00,3.60352E+00
-2.9980878E+00,3.64258E+00
-2.9980782E+00,3.64258E+00
-2.9980686E+00,3.68164E+00
-2.9980590E+00,3.62305E+00
-2.9980494E+00,3.60352E+00
-2.9980398E+00,3.58398E+00
-2.9980302E+00,3.64258E+00
-2.9980206E+00,3.66211E+00
-2.9980110E+00,3.64258E+00
-2.9980014E+00,3.60352E+00
-2.9979918E+00,3.54492E+00
-2.9979822E+00,3.58398E+00
-2.9979726E+00,3.62305E+00
-2.9979630E+00,3.64258E+00
-2.9979534E+00,3.68164E+00
-2.9979438E+00,3.64258E+00
-2.9979342E+00,3.60352E+00
-2.9979246E+00,3.62305E+00
-2.9979150E+00,3.58398E+00
-2.9979054E+00,3.62305E+00
-2.9978958E+00,3.64258E+00
-2.9978862E+00,3.72070E+00
-2.9978766E+00,3.60352E+00
-2.9978670E+00,3.68164E+00
-2.9978574E+00,3.62305E+00
-2.9978478E+00,3.64258E+00
-2.9978382E+00,3.64258E+00
-2.9978286E+00,3.64258E+00
-2.9978190E+00,3.64258E+00
-2.9978094E+00,3.62305E+00
-2.9977998E+00,3.64258E+00
-2.9977902E+00,3.58398E+00
-2.9977806E+00,3.62305E+00
-2.9977710E+00,3.70117E+00
-2.9977614E+00,3.62305E+00
-2.9977518E+00,3.62305E+00
-2.9977422E+00,3.72070E+00
-2.9977326E+00,3.62305E+00
-2.9977230E+00,3.64258E+00
-2.9977134E+00,3.64258E+00
-2.9977038E+00,3.70117E+00
-2.9976942E+00,3.64258E+00
-2.9976846E+00,3.60352E+00
-2.9976750E+00,3.66211E+00
-2.9976654E+00,3.64258E+00
-2.9976558E+00,3.64258E+00
-2.9976462E+00,3.58398E+00
-2.9976366E+00,3.64258E+00
-2.9976270E+00,3.66211E+00
-2.9976174E+00,3.64258E+00
-2.9976078E+00,3.68164E+00
-2.9975982E+00,3.60352E+00
-2.9975886E+00,3.66211E+00
-2.9975790E+00,3.70117E+00
-2.9975694E+00,3.64258E+00
-2.9975598E+00,3.58398E+00
-2.9975502E+00,3.58398E+00
-2.9975406E+00,3.60352E+00
-2.9975310E+00,3.70117E+00
-2.9975214E+00,3.64258E+00
-2.9975118E+00,3.70117E+00
-2.9975022E+00,3.64258E+00
-2.9974926E+00,3.68164E+00
-2.9974830E+00,3.64258E+00
-2.9974734E+00,3.58398E+00
-2.9974638E+00,3.58398E+00
-2.9974542E+00,3.58398E+00
-2.9974446E+00,3.64258E+00
-2.9974350E+00,3.64258E+00
-2.9974254E+00,3.70117E+00
-2.9974158E+00,3.72070E+00
-2.9974062E+00,3.70117E+00
-2.9973966E+00,3.64258E+00
-2.9973870E+00,3.66211E+00
-2.9973774E+00,3.66211E+00
-2.9973678E+00,3.66211E+00
-2.9973582E+00,3.64258E+00
-2.9973486E+00,3.64258E+00
-2.9973390E+00,3.64258E+00
-2.9973294E+00,3.64258E+00
-2.9973198E+00,3.64258E+00
-2.9973102E+00,3.58398E+00
-2.9973006E+00,3.60352E+00
-2.9972910E+00,3.62305E+00
-2.9972814E+00,3.62305E+00
-2.9972718E+00,3.58398E+00
-2.9972622E+00,3.70117E+00
-2.9972526E+00,3.66211E+00
-2.9972430E+00,3.66211E+00
-2.9972334E+00,3.64258E+00
-2.9972238E+00,3.60352E+00
-2.9972142E+00,3.64258E+00
-2.9972046E+00,3.70117E+00
-2.9971950E+00,3.68164E+00
-2.9971854E+00,3.64258E+00
-2.9971758E+00,3.70117E+00
-2.9971662E+00,3.66211E+00
-2.9971566E+00,3.66211E+00
-2.9971470E+00,3.70117E+00
-2.9971374E+00,3.70117E+00
-2.9971278E+00,3.68164E+00
-2.9971182E+00,3.70117E+00
-2.9971086E+00,3.70117E+00
-2.9970990E+00,3.68164E+00
-2.9970894E+00,3.64258E+00
-2.9970798E+00,3.64258E+00
-2.9970702E+00,3.58398E+00
-2.9970606E+00,3.62305E+00
-2.9970510E+00,3.64258E+00
-2.9970414E+00,3.64258E+00
-2.9970318E+00,3.64258E+00
-2.9970222E+00,3.70117E+00
-2.9970126E+00,3.62305E+00
-2.9970030E+00,3.66211E+00
-2.9969934E+00,3.66211E+00
-2.9969838E+00,3.70117E+00
-2.9969742E+00,3.70117E+00
-2.9969646E+00,3.64258E+00
-2.9969550E+00,3.66211E+00
-2.9969454E+00,3.68164E+00
-2.9969358E+00,3.62305E+00
-2.9969262E+00,3.72070E+00
-2.9969166E+00,3.70117E+00
-2.9969070E+00,3.70117E+00
-2.9968974E+00,3.62305E+00
-2.9968878E+00,3.64258E+00
-2.9968782E+00,3.66211E+00
-2.9968686E+00,3.60352E+00
-2.9968590E+00,3.58398E+00
-2.9968494E+00,3.62305E+00
-2.9968398E+00,3.66211E+00
-2.9968302E+00,3.70117E+00
-2.9968206E+00,3.68164E+00
-2.9968110E+00,3.64258E+00
-2.9968014E+00,3.70117E+00
-2.9967918E+00,3.66211E+00
-2.9967822E+00,3.70117E+00
-2.9967726E+00,3.70117E+00
-2.9967630E+00,3.68164E+00
-2.9967534E+00,3.66211E+00
-2.9967438E+00,3.60352E+00
-2.9967342E+00,3.66211E+00
-2.9967246E+00,3.66211E+00
-2.9967150E+00,3.66211E+00
-2.9967054E+00,3.64258E+00
-2.9966958E+00,3.72070E+00
-2.9966862E+00,3.68164E+00
-2.9966766E+00,3.68164E+00
-2.9966670E+00,3.72070E+00
-2.9966574E+00,3.70117E+00
-2.9966478E+00,3.70117E+00
-2.9966382E+00,3.68164E+00
-2.9966286E+00,3.64258E+00
-2.9966190E+00,3.72070E+00
-2.9966094E+00,3.72070E+00
-2.9965998E+00,3.66211E+00
-2.9965902E+00,3.70117E+00
-2.9965806E+00,3.64258E+00
-2.9965710E+00,3.64258E+00
-2.9965614E+00,3.68164E+00
-2.9965518E+00,3.60352E+00
-2.9965422E+00,3.66211E+00
-2.9965326E+00,3.72070E+00
-2.9965230E+00,3.64258E+00
-2.9965134E+00,3.72070E+00
-2.9965038E+00,3.70117E+00
-2.9964942E+00,3.68164E+00
-2.9964846E+00,3.72070E+00
-2.9964750E+00,3.64258E+00
-2.9964654E+00,3.68164E+00
-2.9964558E+00,3.74023E+00
-2.9964462E+00,3.70117E+00
-2.9964366E+00,3.62305E+00
-2.9964270E+00,3.66211E+00
-2.9964174E+00,3.64258E+00
-2.9964078E+00,3.64258E+00
-2.9963982E+00,3.66211E+00
-2.9963886E+00,3.68164E+00
-2.9963790E+00,3.68164E+00
-2.9963694E+00,3.70117E+00
-2.9963598E+00,3.70117E+00
-2.9963502E+00,3.66211E+00
-2.9963406E+00,3.60352E+00
-2.9963310E+00,3.66211E+00
-2.9963214E+00,3.68164E+00
-2.9963118E+00,3.72070E+00
-2.9963022E+00,3.72070E+00
-2.9962926E+00,3.68164E+00
-2.9962830E+00,3.70117E+00
-2.9962734E+00,3.60352E+00
-2.9962638E+00,3.64258E+00
-2.9962542E+00,3.68164E+00
-2.9962446E+00,3.70117E+00
-2.9962350E+00,3.66211E+00
-2.9962254E+00,3.60352E+00
-2.9962158E+00,3.66211E+00
-2.9962062E+00,3.64258E+00
-2.9961966E+00,3.70117E+00
-2.9961870E+00,3.66211E+00
-2.9961774E+00,3.64258E+00
-2.9961678E+00,3.70117E+00
-2.9961582E+00,3.72070E+00
-2.9961486E+00,3.62305E+00
-2.9961390E+00,3.68164E+00
-2.9961294E+00,3.70117E+00
-2.9961198E+00,3.68164E+00
-2.9961102E+00,3.70117E+00
-2.9961006E+00,3.75977E+00
-2.9960910E+00,3.68164E+00
-2.9960814E+00,3.62305E+00
-2.9960718E+00,3.72070E+00
-2.9960622E+00,3.66211E+00
-2.9960526E+00,3.68164E+00
-2.9960430E+00,3.72070E+00
-2.9960334E+00,3.72070E+00
-2.9960238E+00,3.60352E+00
-2.9960142E+00,3.64258E+00
-2.9960046E+00,3.72070E+00
-2.9959950E+00,3.66211E+00
-2.9959854E+00,3.66211E+00
-2.9959758E+00,3.72070E+00
-2.9959662E+00,3.66211E+00
-2.9959566E+00,3.66211E+00
-2.9959470E+00,3.68164E+00
-2.9959374E+00,3.72070E+00
-2.9959278E+00,3.64258E+00
-2.9959182E+00,3.70117E+00
-2.9959086E+00,3.66211E+00
-2.9958990E+00,3.70117E+00
-2.9958894E+00,3.72070E+00
-2.9958798E+00,3.68164E+00
-2.9958702E+00,3.70117E+00
-2.9958606E+00,3.66211E+00
-2.9958510E+00,3.68164E+00
-2.9958414E+00,3.68164E+00
-2.9958318E+00,3.64258E+00
-2.9958222E+00,3.68164E+00
-2.9958126E+00,3.66211E+00
-2.9958030E+00,3.70117E+00
-2.9957934E+00,3.68164E+00
-2.9957838E+00,3.70117E+00
-2.9957742E+00,3.70117E+00
-2.9957646E+00,3.68164E+00
-2.9957550E+00,3.72070E+00
-2.9957454E+00,3.70117E+00
-2.9957358E+00,3.68164E+00
-2.9957262E+00,3.66211E+00
-2.9957166E+00,3.68164E+00
-2.9957070E+00,3.66211E+00
-2.9956974E+00,3.74023E+00
-2.9956878E+00,3.70117E+00
-2.9956782E+00,3.70117E+00
-2.9956686E+00,3.68164E+00
-2.9956590E+00,3.68164E+00
-2.9956494E+00,3.72070E+00
-2.9956398E+00,3.64258E+00
-2.9956302E+00,3.70117E+00
-2.9956206E+00,3.66211E+00
-2.9956110E+00,3.68164E+00
-2.9956014E+00,3.66211E+00
-2.9955918E+00,3.74023E+00
-2.9955822E+00,3.70117E+00
-2.9955726E+00,3.68164E+00
-2.9955630E+00,3.75977E+00
-2.9955534E+00,3.68164E+00
-2.9955438E+00,3.64258E+00
-2.9955342E+00,3.68164E+00
-2.9955246E+00,3.70117E+00
-2.9955150E+00,3.75977E+00
-2.9955054E+00,3.64258E+00
-2.9954958E+00,3.70117E+00
-2.9954862E+00,3.64258E+00
-2.9954766E+00,3.72070E+00
-2.9954670E+00,3.66211E+00
-2.9954574E+00,3.70117E+00
-2.9954478E+00,3.64258E+00
-2.9954382E+00,3.72070E+00
-2.9954286E+00,3.68164E+00
-2.9954190E+00,3.72070E+00
-2.9954094E+00,3.74023E+00
-2.9953998E+00,3.70117E+00
-2.9953902E+00,3.70117E+00
-2.9953806E+00,3.68164E+00
-2.9953710E+00,3.75977E+00
-2.9953614E+00,3.70117E+00
-2.9953518E+00,3.72070E+00
-2.9953422E+00,3.72070E+00
-2.9953326E+00,3.68164E+00
-2.9953230E+00,3.72070E+00
-2.9953134E+00,3.72070E+00
-2.9953038E+00,3.70117E+00
-2.9952942E+00,3.72070E+00
-2.9952846E+00,3.68164E+00
-2.9952750E+00,3.74023E+00
-2.9952654E+00,3.75977E+00
-2.9952558E+00,3.70117E+00
-2.9952462E+00,3.74023E+00
-2.9952366E+00,3.70117E+00
-2.9952270E+00,3.72070E+00
-2.9952174E+00,3.72070E+00
-2.9952078E+00,3.77930E+00
-2.9951982E+00,3.72070E+00
-2.9951886E+00,3.72070E+00
-2.9951790E+00,3.74023E+00
-2.9951694E+00,3.72070E+00
-2.9951598E+00,3.72070E+00
-2.9951502E+00,3.72070E+00
-2.9951406E+00,3.66211E+00
-2.9951310E+00,3.70117E+00
-2.9951214E+00,3.72070E+00
-2.9951118E+00,3.70117E+00
-2.9951022E+00,3.64258E+00
-2.9950926E+00,3.72070E+00
-2.9950830E+00,3.66211E+00
-2.9950734E+00,3.72070E+00
-2.9950638E+00,3.64258E+00
-2.9950542E+00,3.72070E+00
-2.9950446E+00,3.75977E+00
-2.9950350E+00,3.68164E+00
-2.9950254E+00,3.70117E+00
-2.9950158E+00,3.70117E+00
-2.9950062E+00,3.72070E+00
-2.9949966E+00,3.68164E+00
-2.9949870E+00,3.68164E+00
-2.9949774E+00,3.66211E+00
-2.9949678E+00,3.74023E+00
-2.9949582E+00,3.77930E+00
-2.9949486E+00,3.75977E+00
-2.9949390E+00,3.68164E+00
-2.9949294E+00,3.74023E+00
-2.9949198E+00,3.74023E+00
-2.9949102E+00,3.68164E+00
-2.9949006E+00,3.72070E+00
-2.9948910E+00,3.66211E+00
-2.9948814E+00,3.72070E+00
-2.9948718E+00,3.68164E+00
-2.9948622E+00,3.68164E+00
-2.9948526E+00,3.74023E+00
-2.9948430E+00,3.74023E+00
-2.9948334E+00,3.70117E+00
-2.9948238E+00,3.62305E+00
-2.9948142E+00,3.70117E+00
-2.9948046E+00,3.72070E+00
-2.9947950E+00,3.72070E+00
-2.9947854E+00,3.64258E+00
-2.9947758E+00,3.72070E+00
-2.9947662E+00,3.72070E+00
-2.9947566E+00,3.70117E+00
-2.9947470E+00,3.72070E+00
-2.9947374E+00,3.66211E+00
-2.9947278E+00,3.70117E+00
-2.9947182E+00,3.77930E+00
-2.9947086E+00,3.77930E+00
-2.9946990E+00,3.77930E+00
-2.9946894E+00,3.81836E+00
-2.9946798E+00,3.74023E+00
-2.9946702E+00,3.68164E+00
-2.9946606E+00,3.70117E+00
-2.9946510E+00,3.72070E+00
-2.9946414E+00,3.75977E+00
-2.9946318E+00,3.70117E+00
-2.9946222E+00,3.70117E+00
-2.9946126E+00,3.74023E+00
-2.9946030E+00,3.75977E+00
-2.9945934E+00,3.77930E+00
-2.9945838E+00,3.72070E+00
-2.9945742E+00,3.74023E+00
-2.9945646E+00,3.68164E+00
-2.9945550E+00,3.70117E+00
-2.9945454E+00,3.75977E+00
-2.9945358E+00,3.66211E+00
-2.9945262E+00,3.74023E+00
-2.9945166E+00,3.74023E+00
-2.9945070E+00,3.75977E+00
-2.9944974E+00,3.72070E+00
-2.9944878E+00,3.66211E+00
-2.9944782E+00,3.72070E+00
-2.9944686E+00,3.72070E+00
-2.9944590E+00,3.72070E+00
-2.9944494E+00,3.70117E+00
-2.9944398E+00,3.70117E+00
-2.9944302E+00,3.77930E+00
-2.9944206E+00,3.70117E+00
-2.9944110E+00,3.70117E+00
-2.9944014E+00,3.70117E+00
-2.9943918E+00,3.68164E+00
-2.9943822E+00,3.70117E+00
-2.9943726E+00,3.74023E+00
-2.9943630E+00,3.72070E+00
-2.9943534E+00,3.72070E+00
-2.9943438E+00,3.77930E+00
-2.9943342E+00,3.74023E+00
-2.9943246E+00,3.74023E+00
-2.9943150E+00,3.79883E+00
-2.9943054E+00,3.72070E+00
-2.9942958E+00,3.74023E+00
-2.9942862E+00,3.70117E+00
-2.9942766E+00,3.74023E+00
-2.9942670E+00,3.74023E+00
-2.9942574E+00,3.74023E+00
-2.9942478E+00,3.70117E+00
-2.9942382E+00,3.75977E+00
-2.9942286E+00,3.72070E+00
-2.9942190E+00,3.74023E+00
-2.9942094E+00,3.72070E+00
-2.9941998E+00,3.75977E+00
-2.9941902E+00,3.72070E+00
-2.9941806E+00,3.72070E+00
-2.9941710E+00,3.70117E+00
-2.9941614E+00,3.79883E+00
-2.9941518E+00,3.70117E+00
-2.9941422E+00,3.74023E+00
-2.9941326E+00,3.79883E+00
-2.9941230E+00,3.75977E+00
-2.9941134E+00,3.68164E+00
-2.9941038E+00,3.77930E+00
-2.9940942E+00,3.70117E+00
-2.9940846E+00,3.74023E+00
-2.9940750E+00,3.74023E+00
-2.9940654E+00,3.72070E+00
-2.9940558E+00,3.70117E+00
-2.9940462E+00,3.72070E+00
-2.9940366E+00,3.79883E+00
-2.9940270E+00,3.74023E+00
-2.9940174E+00,3.77930E+00
-2.9940078E+00,3.74023E+00
-2.9939982E+00,3.79883E+00
-2.9939886E+00,3.74023E+00
-2.9939790E+00,3.74023E+00
-2.9939694E+00,3.77930E+00
-2.9939598E+00,3.66211E+00
-2.9939502E+00,3.77930E+00
-2.9939406E+00,3.75977E+00
-2.9939310E+00,3.79883E+00
-2.9939214E+00,3.72070E+00
-2.9939118E+00,3.72070E+00
-2.9939022E+00,3.75977E+00
-2.9938926E+00,3.68164E+00
-2.9938830E+00,3.77930E+00
-2.9938734E+00,3.68164E+00
-2.9938638E+00,3.77930E+00
-2.9938542E+00,3.66211E+00
-2.9938446E+00,3.70117E+00
-2.9938350E+00,3.83789E+00
-2.9938254E+00,3.79883E+00
-2.9938158E+00,3.72070E+00
-2.9938062E+00,3.74023E+00
-2.9937966E+00,3.79883E+00
-2.9937870E+00,3.75977E+00
-2.9937774E+00,3.72070E+00
-2.9937678E+00,3.77930E+00
-2.9937582E+00,3.79883E+00
-2.9937486E+00,3.74023E+00
-2.9937390E+00,3.74023E+00
-2.9937294E+00,3.74023E+00
-2.9937198E+00,3.74023E+00
-2.9937102E+00,3.74023E+00
-2.9937006E+00,3.79883E+00
-2.9936910E+00,3.74023E+00
-2.9936814E+00,3.75977E+00
-2.9936718E+00,3.75977E+00
-2.9936622E+00,3.75977E+00
-2.9936526E+00,3.77930E+00
-2.9936430E+00,3.77930E+00
-2.9936334E+00,3.70117E+00
-2.9936238E+00,3.74023E+00
-2.9936142E+00,3.83789E+00
-2.9936046E+00,3.77930E+00
-2.9935950E+00,3.77930E+00
-2.9935854E+00,3.75977E+00
-2.9935758E+00,3.79883E+00
-2.9935662E+00,3.70117E+00
-2.9935566E+00,3.75977E+00
-2.9935470E+00,3.77930E+00
-2.9935374E+00,3.72070E+00
-2.9935278E+00,3.77930E+00
-2.9935182E+00,3.74023E+00
-2.9935086E+00,3.77930E+00
-2.9934990E+00,3.68164E+00
-2.9934894E+00,3.75977E+00
-2.9934798E+00,3.79883E+00
-2.9934702E+00,3.79883E+00
-2.9934606E+00,3.74023E+00
-2.9934510E+00,3.75977E+00
-2.9934414E+00,3.79883E+00
-2.9934318E+00,3.74023E+00
-2.9934222E+00,3.75977E+00
-2.9934126E+00,3.79883E+00
-2.9934030E+00,3.75977E+00
-2.9933934E+00,3.74023E+00
-2.9933838E+00,3.75977E+00
-2.9933742E+00,3.77930E+00
-2.9933646E+00,3.79883E+00
-2.9933550E+00,3.74023E+00
-2.9933454E+00,3.77930E+00
-2.9933358E+00,3.79883E+00
-2.9933262E+00,3.77930E+00
-2.9933166E+00,3.72070E+00
-2.9933070E+00,3.83789E+00
-2.9932974E+00,3.77930E+00
-2.9932878E+00,3.75977E+00
-2.9932782E+00,3.75977E+00
-2.9932686E+00,3.75977E+00
-2.9932590E+00,3.79883E+00
-2.9932494E+00,3.75977E+00
-2.9932398E+00,3.79883E+00
-2.9932302E+00,3.77930E+00
-2.9932206E+00,3.83789E+00
-2.9932110E+00,3.72070E+00
-2.9932014E+00,3.81836E+00
-2.9931918E+00,3.75977E+00
-2.9931822E+00,3.74023E+00
-2.9931726E+00,3.79883E+00
-2.9931630E+00,3.74023E+00
-2.9931534E+00,3.75977E+00
-2.9931438E+00,3.74023E+00
-2.9931342E+00,3.77930E+00
-2.9931246E+00,3.66211E+00
-2.9931150E+00,3.74023E+00
-2.9931054E+00,3.79883E+00
-2.9930958E+00,3.79883E+00
-2.9930862E+00,3.77930E+00
-2.9930766E+00,3.79883E+00
-2.9930670E+00,3.74023E+00
-2.9930574E+00,3.79883E+00
-2.9930478E+00,3.79883E+00
-2.9930382E+00,3.81836E+00
-2.9930286E+00,3.81836E+00
-2.9930190E+00,3.75977E+00
-2.9930094E+00,3.81836E+00
-2.9929998E+00,3.77930E+00
-2.9929902E+00,3.77930E+00
-2.9929806E+00,3.77930E+00
-2.9929710E+00,3.74023E+00
-2.9929614E+00,3.77930E+00
-2.9929518E+00,3.77930E+00
-2.9929422E+00,3.72070E+00
-2.9929326E+00,3.85742E+00
-2.9929230E+00,3.77930E+00
-2.9929134E+00,3.77930E+00
-2.9929038E+00,3.74023E+00
-2.9928942E+00,3.75977E+00
-2.9928846E+00,3.79883E+00
-2.9928750E+00,3.72070E+00
-2.9928654E+00,3.77930E+00
-2.9928558E+00,3.79883E+00
-2.9928462E+00,3.77930E+00
-2.9928366E+00,3.68164E+00
-2.9928270E+00,3.79883E+00
-2.9928174E+00,3.75977E+00
-2.9928078E+00,3.79883E+00
-2.9927982E+00,3.74023E+00
-2.9927886E+00,3.79883E+00
-2.9927790E+00,3.75977E+00
-2.9927694E+00,3.79883E+00
-2.9927598E+00,3.79883E+00
-2.9927502E+00,3.79883E+00
-2.9927406E+00,3.81836E+00
-2.9927310E+00,3.79883E+00
-2.9927214E+00,3.75977E+00
-2.9927118E+00,3.85742E+00
-2.9927022E+00,3.79883E+00
-2.9926926E+00,3.74023E+00
-2.9926830E+00,3.79883E+00
-2.9926734E+00,3.77930E+00
-2.9926638E+00,3.75977E+00
-2.9926542E+00,3.72070E+00
-2.9926446E+00,3.75977E+00
-2.9926350E+00,3.74023E+00
-2.9926254E+00,3.72070E+00
-2.9926158E+00,3.83789E+00
-2.9926062E+00,3.77930E+00
-2.9925966E+00,3.74023E+00
-2.9925870E+00,3.77930E+00
-2.9925774E+00,3.79883E+00
