in s,C3 in V
-5.9981628E-01,4.09180E+00
-5.9981316E-01,4.13086E+00
-5.9981004E-01,4.09180E+00
-5.9980692E-01,4.15039E+00
-5.9980380E-01,4.07227E+00
-5.9980068E-01,4.11133E+00
-5.9979756E-01,4.09180E+00
-5.9979444E-01,4.09180E+00
-5.9979132E-01,4.09180E+00
-5.9978820E-01,4.01367E+00
-5.9978508E-01,4.09180E+00
-5.9978196E-01,4.09180E+00
-5.9977884E-01,4.07227E+00
-5.9977572E-01,4.11133E+00
-5.9977260E-01,4.09180E+00
-5.9976948E-01,4.05273E+00
-5.9976636E-01,4.09180E+00
-5.9976324E-01,4.11133E+00
-5.9976012E-01,4.15039E+00
-5.9975700E-01,4.07227E+00
-5.9975388E-01,4.15039E+00
-5.9975076E-01,4.05273E+00
-5.9974764E-01,4.07227E+00
-5.9974452E-01,4.13086E+00
-5.9974140E-01,4.05273E+00
-5.9973828E-01,4.07227E+00
-5.9973516E-01,4.09180E+00
-5.9973204E-01,4.09180E+00
-5.9972892E-01,4.05273E+00
-5.9972580E-01,4.09180E+00
-5.9972268E-01,4.11133E+00
-5.9971956E-01,4.09180E+00
-5.9971644E-01,4.07227E+00
-5.9971332E-01,4.03320E+00
-5.9971020E-01,4.09180E+00
-5.9970708E-01,4.09180E+00
-5.9970396E-01,4.09180E+00
-5.9970084E-01,4.05273E+00
-5.9969772E-01,4.01367E+00
-5.9969460E-01,4.15039E+00
-5.9969148E-01,4.01367E+00
-5.9968836E-01,4.13086E+00
-5.9968524E-01,4.15039E+00
-5.9968212E-01,4.03320E+00
-5.9967900E-01,4.07227E+00
-5.9967588E-01,4.16992E+00
-5.9967276E-01,4.13086E+00
-5.9966964E-01,4.09180E+00
-5.9966652E-01,4.11133E+00
-5.9966340E-01,4.13086E+00
-5.9966028E-01,4.07227E+00
-5.9965716E-01,4.07227E+00
-5.9965404E-01,4.09180E+00
-5.9965092E-01,4.13086E+00
-5.9964780E-01,4.13086E+00
-5.9964468E-01,4.09180E+00
-5.9964156E-01,4.07227E+00
-5.9963844E-01,4.05273E+00
-5.9963532E-01,4.09180E+00
-5.9963220E-01,4.09180E+00
-5.9962908E-01,4.16992E+00
-5.9962596E-01,4.03320E+00
-5.9962284E-01,4.03320E+00
-5.9961972E-01,4.15039E+00
-5.9961660E-01,4.09180E+00
-5.9961348E-01,4.03320E+00
-5.9961036E-01,4.05273E+00
-5.9960724E-01,4.07227E+00
-5.9960412E-01,4.09180E+00
-5.9960100E-01,4.05273E+00
-5.9959788E-01,4.09180E+00
-5.9959476E-01,4.07227E+00
-5.9959164E-01,4.09180E+00
-5.9958852E-01,4.07227E+00
-5.9958540E-01,4.11133E+00
-5.9958228E-01,4.07227E+00
-5.9957916E-01,4.11133E+00
-5.9957604E-01,4.05273E+00
-5.9957292E-01,4.16992E+00
-5.9956980E-01,4.03320E+00
-5.9956668E-01,4.09180E+00
-5.9956356E-01,4.05273E+00
-5.9956044E-01,4.16992E+00
-5.9955732E-01,4.03320E+00
-5.9955420E-01,4.16992E+00
-5.9955108E-01,4.11133E+00
-5.9954796E-01,4.09180E+00
-5.9954484E-01,4.15039E+00
-5.9954172E-01,4.09180E+00
-5.9953860E-01,4.11133E+00
-5.9953548E-01,4.03320E+00
-5.9953236E-01,4.07227E+00
-5.9952924E-01,4.11133E+00
-5.9952612E-01,4.09180E+00
-5.9952300E-01,4.16992E+00
-5.9951988E-01,4.09180E+00
-5.9951676E-01,4.03320E+00
-5.9951364E-01,4.07227E+00
-5.9951052E-01,4.03320E+00
-5.9950740E-01,4.13086E+00
-5.9950428E-01,4.15039E+00
-5.9950116E-01,4.03320E+00
-5.9949804E-01,4.03320E+00
-5.9949492E-01,4.07227E+00
-5.9949180E-01,4.03320E+00
-5.9948868E-01,4.09180E+00
-5.9948556E-01,4.11133E+00
-5.9948244E-01,4.03320E+00
-5.9947932E-01,4.07227E+00
-5.9947620E-01,4.09180E+00
-5.9947308E-01,4.05273E+00
-5.9946996E-01,4.01367E+00
-5.9946684E-01,4.11133E+00
-5.9946372E-01,4.09180E+00
-5.9946060E-01,4.13086E+00
-5.9945748E-01,4.07227E+00
-5.9945436E-01,4.09180E+00
-5.9945124E-01,4.05273E+00
-5.9944812E-01,4.09180E+00
-5.9944500E-01,4.05273E+00
-5.9944188E-01,4.09180E+00
-5.9943876E-01,4.05273E+00
-5.9943564E-01,4.07227E+00
-5.9943252E-01,4.09180E+00
-5.9942940E-01,4.11133E+00
-5.9942628E-01,4.07227E+00
-5.9942316E-01,4.01367E+00
-5.9942004E-01,4.15039E+00
-5.9941692E-01,4.13086E+00
-5.9941380E-01,4.05273E+00
-5.9941068E-01,4.09180E+00
-5.9940756E-01,4.07227E+00
-5.9940444E-01,4.05273E+00
-5.9940132E-01,4.01367E+00
-5.9939820E-01,4.09180E+00
-5.9939508E-01,4.13086E+00
-5.9939196E-01,4.05273E+00
-5.9938884E-01,4.13086E+00
-5.9938572E-01,4.09180E+00
-5.9938260E-01,4.07227E+00
-5.9937948E-01,4.09180E+00
-5.9937636E-01,4.09180E+00
-5.9937324E-01,4.11133E+00
-5.9937012E-01,4.11133E+00
-5.9936700E-01,4.03320E+00
-5.9936388E-01,4.18945E+00
-5.9936076E-01,4.09180E+00
-5.9935764E-01,4.09180E+00
-5.9935452E-01,4.07227E+00
-5.9935140E-01,4.07227E+00
-5.9934828E-01,4.07227E+00
-5.9934516E-01,4.03320E+00
-5.9934204E-01,4.05273E+00
-5.9933892E-01,4.09180E+00
-5.9933580E-01,4.07227E+00
-5.9933268E-01,3.97461E+00
-5.9932956E-01,4.09180E+00
-5.9932644E-01,4.03320E+00
-5.9932332E-01,4.09180E+00
-5.9932020E-01,4.07227E+00
-5.9931708E-01,4.05273E+00
-5.9931396E-01,4.01367E+00
-5.9931084E-01,4.09180E+00
-5.9930772E-01,4.09180E+00
-5.9930460E-01,4.07227E+00
-5.9930148E-01,4.05273E+00
-5.9929836E-01,4.15039E+00
-5.9929524E-01,4.11133E+00
-5.9929212E-01,4.03320E+00
-5.9928900E-01,4.09180E+00
-5.9928588E-01,3.99414E+00
-5.9928276E-01,4.05273E+00
-5.9927964E-01,4.09180E+00
-5.9927652E-01,4.09180E+00
-5.9927340E-01,4.07227E+00
-5.9927028E-01,4.03320E+00
-5.9926716E-01,4.03320E+00
-5.9926404E-01,4.07227E+00
-5.9926092E-01,4.11133E+00
-5.9925780E-01,4.01367E+00
-5.9925468E-01,4.07227E+00
-5.9925156E-01,4.07227E+00
-5.9924844E-01,4.01367E+00
-5.9924532E-01,4.09180E+00
-5.9924220E-01,4.09180E+00
-5.9923908E-01,4.07227E+00
-5.9923596E-01,4.11133E+00
-5.9923284E-01,4.09180E+00
-5.9922972E-01,4.07227E+00
-5.9922660E-01,4.03320E+00
-5.9922348E-01,4.07227E+00
-5.9922036E-01,4.05273E+00
-5.9921724E-01,4.11133E+00
-5.9921412E-01,4.05273E+00
-5.9921100E-01,4.03320E+00
-5.9920788E-01,4.09180E+00
-5.9920476E-01,4.11133E+00
-5.9920164E-01,4.09180E+00
-5.9919852E-01,4.09180E+00
-5.9919540E-01,4.11133E+00
-5.9919228E-01,4.09180E+00
-5.9918916E-01,4.07227E+00
-5.9918604E-01,4.07227E+00
-5.9918292E-01,4.03320E+00
-5.9917980E-01,4.09180E+00
-5.9917668E-01,4.03320E+00
-5.9917356E-01,4.03320E+00
-5.9917044E-01,4.11133E+00
-5.9916732E-01,4.09180E+00
-5.9916420E-01,4.11133E+00
-5.9916108E-01,4.07227E+00
-5.9915796E-01,4.13086E+00
-5.9915484E-01,4.03320E+00
-5.9915172E-01,4.09180E+00
-5.9914860E-01,4.09180E+00
-5.9914548E-01,4.11133E+00
-5.9914236E-01,4.01367E+00
-5.9913924E-01,4.07227E+00
-5.9913612E-01,4.01367E+00
-5.9913300E-01,4.11133E+00
-5.9912988E-01,4.11133E+00
-5.9912676E-01,4.09180E+00
-5.9912364E-01,4.09180E+00
-5.9912052E-01,4.01367E+00
-5.9911740E-01,4.09180E+00
-5.9911428E-01,4.11133E+00
-5.9911116E-01,4.13086E+00
-5.9910804E-01,4.03320E+00
-5.9910492E-01,4.07227E+00
-5.9910180E-01,4.07227E+00
-5.9909868E-01,4.05273E+00
-5.9909556E-01,4.05273E+00
-5.9909244E-01,4.09180E+00
-5.9908932E-01,4.13086E+00
-5.9908620E-01,4.11133E+00
-5.9908308E-01,4.09180E+00
-5.9907996E-01,4.09180E+00
-5.9907684E-01,4.13086E+00
-5.9907372E-01,4.15039E+00
-5.9907060E-01,4.09180E+00
-5.9906748E-01,4.03320E+00
-5.9906436E-01,4.07227E+00
-5.9906124E-01,4.16992E+00
-5.9905812E-01,3.99414E+00
-5.9905500E-01,4.07227E+00
-5.9905188E-01,4.09180E+00
-5.9904876E-01,4.05273E+00
-5.9904564E-01,4.05273E+00
-5.9904252E-01,4.07227E+00
-5.9903940E-01,4.07227E+00
-5.9903628E-01,4.09180E+00
-5.9903316E-01,4.11133E+00
-5.9903004E-01,4.03320E+00
-5.9902692E-01,4.13086E+00
-5.9902380E-01,4.05273E+00
-5.9902068E-01,4.03320E+00
-5.9901756E-01,4.09180E+00
-5.9901444E-01,4.07227E+00
-5.9901132E-01,4.07227E+00
-5.9900820E-01,4.09180E+00
-5.9900508E-01,4.07227E+00
-5.9900196E-01,4.03320E+00
-5.9899884E-01,4.07227E+00
-5.9899572E-01,4.01367E+00
-5.9899260E-01,4.03320E+00
-5.9898948E-01,4.07227E+00
-5.9898636E-01,4.03320E+00
-5.9898324E-01,4.07227E+00
-5.9898012E-01,4.11133E+00
-5.9897700E-01,4.05273E+00
-5.9897388E-01,4.07227E+00
-5.9897076E-01,4.07227E+00
-5.9896764E-01,4.07227E+00
-5.9896452E-01,4.03320E+00
-5.9896140E-01,4.05273E+00
-5.9895828E-01,4.03320E+00
-5.9895516E-01,4.05273E+00
-5.9895204E-01,4.13086E+00
-5.9894892E-01,4.07227E+00
-5.9894580E-01,4.03320E+00
-5.9894268E-01,4.15039E+00
-5.9893956E-01,4.13086E+00
-5.9893644E-01,4.03320E+00
-5.9893332E-01,4.01367E+00
-5.9893020E-01,4.07227E+00
-5.9892708E-01,4.11133E+00
-5.9892396E-01,4.09180E+00
-5.9892084E-01,4.09180E+00
-5.9891772E-01,4.07227E+00
-5.9891460E-01,3.97461E+00
-5.9891148E-01,4.03320E+00
-5.9890836E-01,4.09180E+00
-5.9890524E-01,4.03320E+00
-5.9890212E-01,4.05273E+00
-5.9889900E-01,4.07227E+00
-5.9889588E-01,4.13086E+00
-5.9889276E-01,3.99414E+00
-5.9888964E-01,4.05273E+00
-5.9888652E-01,4.01367E+00
-5.9888340E-01,4.11133E+00
-5.9888028E-01,4.05273E+00
-5.9887716E-01,4.05273E+00
-5.9887404E-01,4.03320E+00
-5.9887092E-01,4.05273E+00
-5.9886780E-01,4.13086E+00
-5.9886468E-01,4.03320E+00
-5.9886156E-01,4.01367E+00
-5.9885844E-01,4.03320E+00
-5.9885532E-01,4.01367E+00
-5.9885220E-01,4.03320E+00
-5.9884908E-01,3.99414E+00
-5.9884596E-01,4.05273E+00
-5.9884284E-01,4.03320E+00
-5.9883972E-01,4.13086E+00
-5.9883660E-01,4.01367E+00
-5.9883348E-01,4.07227E+00
-5.9883036E-01,4.01367E+00
-5.9882724E-01,4.01367E+00
-5.9882412E-01,4.03320E+00
-5.9882100E-01,4.07227E+00
-5.9881788E-01,4.07227E+00
-5.9881476E-01,4.03320E+00
-5.9881164E-01,4.01367E+00
-5.9880852E-01,4.03320E+00
-5.9880540E-01,3.99414E+00
-5.9880228E-01,4.20898E+00
-5.9879916E-01,4.05273E+00
-5.9879604E-01,4.07227E+00
-5.9879292E-01,4.09180E+00
-5.9878980E-01,4.05273E+00
-5.9878668E-01,4.03320E+00
-5.9878356E-01,4.11133E+00
-5.9878044E-01,4.01367E+00
-5.9877732E-01,4.05273E+00
-5.9877420E-01,4.09180E+00
-5.9877108E-01,3.99414E+00
-5.9876796E-01,4.07227E+00
-5.9876484E-01,4.11133E+00
-5.9876172E-01,3.97461E+00
-5.9875860E-01,4.03320E+00
-5.9875548E-01,4.01367E+00
-5.9875236E-01,4.03320E+00
-5.9874924E-01,4.07227E+00
-5.9874612E-01,4.09180E+00
-5.9874300E-01,4.01367E+00
-5.9873988E-01,4.09180E+00
-5.9873676E-01,4.03320E+00
-5.9873364E-01,4.01367E+00
-5.9873052E-01,4.09180E+00
-5.9872740E-01,4.07227E+00
-5.9872428E-01,4.07227E+00
-5.9872116E-01,3.99414E+00
-5.9871804E-01,4.09180E+00
-5.9871492E-01,4.09180E+00
-5.9871180E-01,4.01367E+00
-5.9870868E-01,4.05273E+00
-5.9870556E-01,4.09180E+00
-5.9870244E-01,4.07227E+00
-5.9869932E-01,4.01367E+00
-5.9869620E-01,4.05273E+00
-5.9869308E-01,4.07227E+00
-5.9868996E-01,4.03320E+00
-5.9868684E-01,4.07227E+00
-5.9868372E-01,4.05273E+00
-5.9868060E-01,4.01367E+00
-5.9867748E-01,4.05273E+00
-5.9867436E-01,4.09180E+00
-5.9867124E-01,4.01367E+00
-5.9866812E-01,4.09180E+00
-5.9866500E-01,4.01367E+00
-5.9866188E-01,3.99414E+00
-5.9865876E-01,4.03320E+00
-5.9865564E-01,4.11133E+00
-5.9865252E-01,4.03320E+00
-5.9864940E-01,4.01367E+00
-5.9864628E-01,4.09180E+00
-5.9864316E-01,4.07227E+00
-5.9864004E-01,4.07227E+00
-5.9863692E-01,4.09180E+00
-5.9863380E-01,4.11133E+00
-5.9863068E-01,4.01367E+00
-5.9862756E-01,4.01367E+00
-5.9862444E-01,4.09180E+00
-5.9862132E-01,4.01367E+00
-5.9861820E-01,4.07227E+00
-5.9861508E-01,4.05273E+00
-5.9861196E-01,4.09180E+00
-5.9860884E-01,4.09180E+00
-5.9860572E-01,4.01367E+00
-5.9860260E-01,4.05273E+00
-5.9859948E-01,4.09180E+00
-5.9859636E-01,4.05273E+00
-5.9859324E-01,4.01367E+00
-5.9859012E-01,4.09180E+00
-5.9858700E-01,4.11133E+00
-5.9858388E-01,4.07227E+00
-5.9858076E-01,4.07227E+00
-5.9857764E-01,4.03320E+00
-5.9857452E-01,4.05273E+00
-5.9857140E-01,3.99414E+00
-5.9856828E-01,4.01367E+00
-5.9856516E-01,4.01367E+00
-5.9856204E-01,4.07227E+00
-5.9855892E-01,4.05273E+00
-5.9855580E-01,4.09180E+00
-5.9855268E-01,4.01367E+00
-5.9854956E-01,4.01367E+00
-5.9854644E-01,3.99414E+00
-5.9854332E-01,4.07227E+00
-5.9854020E-01,4.07227E+00
-5.9853708E-01,4.03320E+00
-5.9853396E-01,4.13086E+00
-5.9853084E-01,4.05273E+00
-5.9852772E-01,4.07227E+00
-5.9852460E-01,4.03320E+00
-5.9852148E-01,4.01367E+00
-5.9851836E-01,4.09180E+00
-5.9851524E-01,4.03320E+00
-5.9851212E-01,4.05273E+00
-5.9850900E-01,4.07227E+00
-5.9850588E-01,4.09180E+00
-5.9850276E-01,4.05273E+00
-5.9849964E-01,4.07227E+00
-5.9849652E-01,4.05273E+00
-5.9849340E-01,4.01367E+00
-5.9849028E-01,4.09180E+00
-5.9848716E-01,4.07227E+00
-5.9848404E-01,4.07227E+00
-5.9848092E-01,4.05273E+00
-5.9847780E-01,4.01367E+00
-5.9847468E-01,4.07227E+00
-5.9847156E-01,4.11133E+00
-5.9846844E-01,4.05273E+00
-5.9846532E-01,4.05273E+00
-5.9846220E-01,4.09180E+00
-5.9845908E-01,4.07227E+00
-5.9845596E-01,4.11133E+00
-5.9845284E-01,4.07227E+00
-5.9844972E-01,4.05273E+00
-5.9844660E-01,4.09180E+00
-5.9844348E-01,4.03320E+00
-5.9844036E-01,4.05273E+00
-5.9843724E-01,4.09180E+00
-5.9843412E-01,4.03320E+00
-5.9843100E-01,4.07227E+00
-5.9842788E-01,4.01367E+00
-5.9842476E-01,4.07227E+00
-5.9842164E-01,4.05273E+00
-5.9841852E-01,4.05273E+00
-5.9841540E-01,4.05273E+00
-5.9841228E-01,4.03320E+00
-5.9840916E-01,4.01367E+00
-5.9840604E-01,4.07227E+00
-5.9840292E-01,4.03320E+00
-5.9839980E-01,4.01367E+00
-5.9839668E-01,4.03320E+00
-5.9839356E-01,3.97461E+00
-5.9839044E-01,4.11133E+00
-5.9838732E-01,4.09180E+00
-5.9838420E-01,4.09180E+00
-5.9838108E-01,4.05273E+00
-5.9837796E-01,4.13086E+00
-5.9837484E-01,4.03320E+00
-5.9837172E-01,4.07227E+00
-5.9836860E-01,4.11133E+00
-5.9836548E-01,4.01367E+00
-5.9836236E-01,4.01367E+00
-5.9835924E-01,4.09180E+00
-5.9835612E-01,4.03320E+00
-5.9835300E-01,4.01367E+00
-5.9834988E-01,4.01367E+00
-5.9834676E-01,4.05273E+00
-5.9834364E-01,4.09180E+00
-5.9834052E-01,4.07227E+00
-5.9833740E-01,4.03320E+00
-5.9833428E-01,4.01367E+00
-5.9833116E-01,4.01367E+00
-5.9832804E-01,4.03320E+00
-5.9832492E-01,4.07227E+00
-5.9832180E-01,4.05273E+00
-5.9831868E-01,4.03320E+00
-5.9831556E-01,4.11133E+00
-5.9831244E-01,4.07227E+00
-5.9830932E-01,4.03320E+00
-5.9830620E-01,4.01367E+00
-5.9830308E-01,4.03320E+00
-5.9829996E-01,4.03320E+00
-5.9829684E-01,3.99414E+00
-5.9829372E-01,4.03320E+00
-5.9829060E-01,4.07227E+00
-5.9828748E-01,4.07227E+00
-5.9828436E-01,4.03320E+00
-5.9828124E-01,3.97461E+00
-5.9827812E-01,4.09180E+00
-5.9827500E-01,4.09180E+00
-5.9827188E-01,4.05273E+00
-5.9826876E-01,4.03320E+00
-5.9826564E-01,4.05273E+00
-5.9826252E-01,4.03320E+00
-5.9825940E-01,4.05273E+00
-5.9825628E-01,4.09180E+00
-5.9825316E-01,4.05273E+00
-5.9825004E-01,4.05273E+00
-5.9824692E-01,4.11133E+00
-5.9824380E-01,4.09180E+00
-5.9824068E-01,4.01367E+00
-5.9823756E-01,4.03320E+00
-5.9823444E-01,4.03320E+00
-5.9823132E-01,4.03320E+00
-5.9822820E-01,4.01367E+00
-5.9822508E-01,4.03320E+00
-5.9822196E-01,4.03320E+00
-5.9821884E-01,4.01367E+00
-5.9821572E-01,4.01367E+00
-5.9821260E-01,4.01367E+00
-5.9820948E-01,4.07227E+00
-5.9820636E-01,4.09180E+00
-5.9820324E-01,4.05273E+00
-5.9820012E-01,4.03320E+00
-5.9819700E-01,4.05273E+00
-5.9819388E-01,4.01367E+00
-5.9819076E-01,4.07227E+00
-5.9818764E-01,4.01367E+00
-5.9818452E-01,4.05273E+00
-5.9818140E-01,4.05273E+00
-5.9817828E-01,4.07227E+00
-5.9817516E-01,4.01367E+00
-5.9817204E-01,4.01367E+00
-5.9816892E-01,4.05273E+00
-5.9816580E-01,4.03320E+00
-5.9816268E-01,3.97461E+00
-5.9815956E-01,4.03320E+00
-5.9815644E-01,3.97461E+00
-5.9815332E-01,4.01367E+00
-5.9815020E-01,4.03320E+00
-5.9814708E-01,3.99414E+00
-5.9814396E-01,3.99414E+00
-5.9814084E-01,4.03320E+00
-5.9813772E-01,3.97461E+00
-5.9813460E-01,4.07227E+00
-5.9813148E-01,4.07227E+00
-5.9812836E-01,3.99414E+00
-5.9812524E-01,4.07227E+00
-5.9812212E-01,3.97461E+00
-5.9811900E-01,4.01367E+00
-5.9811588E-01,4.05273E+00
-5.9811276E-01,4.07227E+00
-5.9810964E-01,4.03320E+00
-5.9810652E-01,4.03320E+00
-5.9810340E-01,4.07227E+00
-5.9810028E-01,4.07227E+00
-5.9809716E-01,4.09180E+00
-5.9809404E-01,4.07227E+00
-5.9809092E-01,4.07227E+00
-5.9808780E-01,3.97461E+00
-5.9808468E-01,4.05273E+00
-5.9808156E-01,4.03320E+00
-5.9807844E-01,4.07227E+00
-5.9807532E-01,4.07227E+00
-5.9807220E-01,4.01367E+00
-5.9806908E-01,4.07227E+00
-5.9806596E-01,4.09180E+00
-5.9806284E-01,3.99414E+00
-5.9805972E-01,4.01367E+00
-5.9805660E-01,4.01367E+00
-5.9805348E-01,3.99414E+00
-5.9805036E-01,4.01367E+00
-5.9804724E-01,4.03320E+00
-5.9804412E-01,4.01367E+00
-5.9804100E-01,4.09180E+00
-5.9803788E-01,3.99414E+00
-5.9803476E-01,4.03320E+00
-5.9803164E-01,4.03320E+00
-5.9802852E-01,4.03320E+00
-5.9802540E-01,3.97461E+00
-5.9802228E-01,4.01367E+00
-5.9801916E-01,3.99414E+00
-5.9801604E-01,4.07227E+00
-5.9801292E-01,4.07227E+00
-5.9800980E-01,4.05273E+00
-5.9800668E-01,3.97461E+00
-5.9800356E-01,4.05273E+00
-5.9800044E-01,4.01367E+00
-5.9799732E-01,4.07227E+00
-5.9799420E-01,3.99414E+00
-5.9799108E-01,4.13086E+00
-5.9798796E-01,4.05273E+00
-5.9798484E-01,4.01367E+00
-5.9798172E-01,4.03320E+00
-5.9797860E-01,4.07227E+00
-5.9797548E-01,4.07227E+00
-5.9797236E-01,4.05273E+00
-5.9796924E-01,4.09180E+00
-5.9796612E-01,4.03320E+00
-5.9796300E-01,4.01367E+00
-5.9795988E-01,4.03320E+00
-5.9795676E-01,4.07227E+00
-5.9795364E-01,4.01367E+00
-5.9795052E-01,4.07227E+00
-5.9794740E-01,4.05273E+00
-5.9794428E-01,4.01367E+00
-5.9794116E-01,4.01367E+00
-5.9793804E-01,4.03320E+00
-5.9793492E-01,4.03320E+00
-5.9793180E-01,4.03320E+00
-5.9792868E-01,4.05273E+00
-5.9792556E-01,4.07227E+00
-5.9792244E-01,3.99414E+00
-5.9791932E-01,4.01367E+00
-5.9791620E-01,4.01367E+00
-5.9791308E-01,3.93555E+00
-5.9790996E-01,4.01367E+00
-5.9790684E-01,4.03320E+00
-5.9790372E-01,3.99414E+00
-5.9790060E-01,4.09180E+00
-5.9789748E-01,4.03320E+00
-5.9789436E-01,3.99414E+00
-5.9789124E-01,4.01367E+00
-5.9788812E-01,4.01367E+00
-5.9788500E-01,4.03320E+00
-5.9788188E-01,3.95508E+00
-5.9787876E-01,4.01367E+00
-5.9787564E-01,4.01367E+00
-5.9787252E-01,4.03320E+00
-5.9786940E-01,4.07227E+00
-5.9786628E-01,4.07227E+00
-5.9786316E-01,4.03320E+00
-5.9786004E-01,4.01367E+00
-5.9785692E-01,4.03320E+00
-5.9785380E-01,4.07227E+00
-5.9785068E-01,4.07227E+00
-5.9784756E-01,4.01367E+00
-5.9784444E-01,3.93555E+00
-5.9784132E-01,4.07227E+00
-5.9783820E-01,4.01367E+00
-5.9783508E-01,3.99414E+00
-5.9783196E-01,4.05273E+00
-5.9782884E-01,3.97461E+00
-5.9782572E-01,4.01367E+00
-5.9782260E-01,4.01367E+00
-5.9781948E-01,4.05273E+00
-5.9781636E-01,4.05273E+00
-5.9781324E-01,4.01367E+00
-5.9781012E-01,4.01367E+00
-5.9780700E-01,4.07227E+00
-5.9780388E-01,4.01367E+00
-5.9780076E-01,4.03320E+00
-5.9779764E-01,4.09180E+00
-5.9779452E-01,4.07227E+00
-5.9779140E-01,3.99414E+00
-5.9778828E-01,4.11133E+00
-5.9778516E-01,3.99414E+00
-5.9778204E-01,4.07227E+00
-5.9777892E-01,4.01367E+00
-5.9777580E-01,4.03320E+00
-5.9777268E-01,4.03320E+00
-5.9776956E-01,4.03320E+00
-5.9776644E-01,4.11133E+00
-5.9776332E-01,4.07227E+00
-5.9776020E-01,3.97461E+00
-5.9775708E-01,4.01367E+00
-5.9775396E-01,4.05273E+00
-5.9775084E-01,4.07227E+00
-5.9774772E-01,4.03320E+00
-5.9774460E-01,4.05273E+00
-5.9774148E-01,4.11133E+00
-5.9773836E-01,4.07227E+00
-5.9773524E-01,4.03320E+00
-5.9773212E-01,4.01367E+00
-5.9772900E-01,4.03320E+00
-5.9772588E-01,4.07227E+00
-5.9772276E-01,4.01367E+00
-5.9771964E-01,3.97461E+00
-5.9771652E-01,4.01367E+00
-5.9771340E-01,4.05273E+00
-5.9771028E-01,3.99414E+00
-5.9770716E-01,3.91602E+00
-5.9770404E-01,3.95508E+00
-5.9770092E-01,4.07227E+00
-5.9769780E-01,4.01367E+00
-5.9769468E-01,3.97461E+00
-5.9769156E-01,3.97461E+00
-5.9768844E-01,4.01367E+00
-5.9768532E-01,4.01367E+00
-5.9768220E-01,4.01367E+00
-5.9767908E-01,4.03320E+00
-5.9767596E-01,4.05273E+00
-5.9767284E-01,4.03320E+00
-5.9766972E-01,4.01367E+00
-5.9766660E-01,4.01367E+00
-5.9766348E-01,4.11133E+00
-5.9766036E-01,3.95508E+00
-5.9765724E-01,4.01367E+00
-5.9765412E-01,4.07227E+00
-5.9765100E-01,4.03320E+00
-5.9764788E-01,4.03320E+00
-5.9764476E-01,4.01367E+00
-5.9764164E-01,4.03320E+00
-5.9763852E-01,4.03320E+00
-5.9763540E-01,4.03320E+00
-5.9763228E-01,4.03320E+00
-5.9762916E-01,4.01367E+00
-5.9762604E-01,4.01367E+00
-5.9762292E-01,3.97461E+00
-5.9761980E-01,4.05273E+00
-5.9761668E-01,4.03320E+00
-5.9761356E-01,4.05273E+00
-5.9761044E-01,4.03320E+00
-5.9760732E-01,4.03320E+00
-5.9760420E-01,3.99414E+00
-5.9760108E-01,3.99414E+00
-5.9759796E-01,4.03320E+00
-5.9759484E-01,4.01367E+00
-5.9759172E-01,3.95508E+00
-5.9758860E-01,3.97461E+00
-5.9758548E-01,4.03320E+00
