in s,C2 in V
-2.9989668E+00,3.93555E+00
-2.9989566E+00,3.97461E+00
-2.9989464E+00,3.91602E+00
-2.9989362E+00,3.85742E+00
-2.9989260E+00,3.87695E+00
-2.9989158E+00,3.89648E+00
-2.9989056E+00,3.93555E+00
-2.9988954E+00,3.87695E+00
-2.9988852E+00,4.01367E+00
-2.9988750E+00,3.89648E+00
-2.9988648E+00,3.87695E+00
-2.9988546E+00,3.95508E+00
-2.9988444E+00,3.95508E+00
-2.9988342E+00,3.95508E+00
-2.9988240E+00,3.93555E+00
-2.9988138E+00,3.93555E+00
-2.9988036E+00,3.87695E+00
-2.9987934E+00,3.93555E+00
-2.9987832E+00,3.93555E+00
-2.9987730E+00,3.85742E+00
-2.9987628E+00,3.87695E+00
-2.9987526E+00,3.83789E+00
-2.9987424E+00,3.87695E+00
-2.9987322E+00,3.81836E+00
-2.9987220E+00,3.93555E+00
-2.9987118E+00,3.89648E+00
-2.9987016E+00,3.85742E+00
-2.9986914E+00,3.87695E+00
-2.9986812E+00,3.79883E+00
-2.9986710E+00,3.85742E+00
-2.9986608E+00,3.83789E+00
-2.9986506E+00,3.87695E+00
-2.9986404E+00,3.85742E+00
-2.9986302E+00,3.91602E+00
-2.9986200E+00,3.87695E+00
-2.9986098E+00,3.83789E+00
-2.9985996E+00,3.85742E+00
-2.9985894E+00,3.91602E+00
-2.9985792E+00,3.93555E+00
-2.9985690E+00,3.87695E+00
-2.9985588E+00,3.97461E+00
-2.9985486E+00,3.87695E+00
-2.9985384E+00,3.89648E+00
-2.9985282E+00,3.89648E+00
-2.9985180E+00,3.83789E+00
-2.9985078E+00,3.91602E+00
-2.9984976E+00,3.87695E+00
-2.9984874E+00,3.83789E+00
-2.9984772E+00,3.93555E+00
-2.9984670E+00,3.83789E+00
-2.9984568E+00,3.85742E+00
-2.9984466E+00,3.85742E+00
-2.9984364E+00,3.93555E+00
-2.9984262E+00,3.91602E+00
-2.9984160E+00,3.93555E+00
-2.9984058E+00,3.85742E+00
-2.9983956E+00,3.83789E+00
-2.9983854E+00,3.87695E+00
-2.9983752E+00,3.85742E+00
-2.9983650E+00,3.87695E+00
-2.9983548E+00,3.85742E+00
-2.9983446E+00,3.87695E+00
-2.9983344E+00,3.89648E+00
-2.9983242E+00,3.83789E+00
-2.9983140E+00,3.85742E+00
-2.9983038E+00,3.89648E+00
-2.9982936E+00,3.87695E+00
-2.9982834E+00,3.77930E+00
-2.9982732E+00,3.81836E+00
-2.9982630E+00,3.79883E+00
-2.9982528E+00,3.79883E+00
-2.9982426E+00,3.79883E+00
-2.9982324E+00,3.83789E+00
-2.9982222E+00,3.85742E+00
-2.9982120E+00,3.79883E+00
-2.9982018E+00,3.79883E+00
-2.9981916E+00,3.81836E+00
-2.9981814E+00,3.79883E+00
-2.9981712E+00,3.87695E+00
-2.9981610E+00,3.81836E+00
-2.9981508E+00,3.77930E+00
-2.9981406E+00,3.79883E+00
-2.9981304E+00,3.87695E+00
-2.9981202E+00,3.79883E+00
-2.9981100E+00,3.83789E+00
-2.9980998E+00,3.79883E+00
-2.9980896E+00,3.85742E+00
-2.9980794E+00,3.79883E+00
-2.9980692E+00,3.81836E+00
-2.9980590E+00,3.83789E+00
-2.9980488E+00,3.83789E+00
-2.9980386E+00,3.85742E+00
-2.9980284E+00,3.83789E+00
-2.9980182E+00,3.77930E+00
-2.9980080E+00,3.79883E+00
-2.9979978E+00,3.83789E+00
-2.9979876E+00,3.81836E+00
-2.9979774E+00,3.77930E+00
-2.9979672E+00,3.79883E+00
-2.9979570E+00,3.79883E+00
-2.9979468E+00,3.79883E+00
-2.9979366E+00,3.74023E+00
-2.9979264E+00,3.79883E+00
-2.9979162E+00,3.79883E+00
-2.9979060E+00,3.79883E+00
-2.9978958E+00,3.79883E+00
-2.9978856E+00,3.85742E+00
-2.9978754E+00,3.85742E+00
-2.9978652E+00,3.85742E+00
-2.9978550E+00,3.79883E+00
-2.9978448E+00,3.87695E+00
-2.9978346E+00,3.77930E+00
-2.9978244E+00,3.81836E+00
-2.9978142E+00,3.81836E+00
-2.9978040E+00,3.83789E+00
-2.9977938E+00,3.81836E+00
-2.9977836E+00,3.81836E+00
-2.9977734E+00,3.83789E+00
-2.9977632E+00,3.89648E+00
-2.9977530E+00,3.75977E+00
-2.9977428E+00,3.83789E+00
-2.9977326E+00,3.79883E+00
-2.9977224E+00,3.83789E+00
-2.9977122E+00,3.85742E+00
-2.9977020E+00,3.91602E+00
-2.9976918E+00,3.83789E+00
-2.9976816E+00,3.83789E+00
-2.9976714E+00,3.87695E+00
-2.9976612E+00,3.79883E+00
-2.9976510E+00,3.87695E+00
-2.9976408E+00,3.83789E+00
-2.9976306E+00,3.87695E+00
-2.9976204E+00,3.85742E+00
-2.9976102E+00,3.79883E+00
-2.9976000E+00,3.83789E+00
-2.9975898E+00,3.83789E+00
-2.9975796E+00,3.81836E+00
-2.9975694E+00,3.77930E+00
-2.9975592E+00,3.79883E+00
-2.9975490E+00,3.85742E+00
-2.9975388E+00,3.81836E+00
-2.9975286E+00,3.81836E+00
-2.9975184E+00,3.89648E+00
-2.9975082E+00,3.85742E+00
-2.9974980E+00,3.85742E+00
-2.9974878E+00,3.85742E+00
-2.9974776E+00,3.81836E+00
-2.9974674E+00,3.81836E+00
-2.9974572E+00,3.85742E+00
-2.9974470E+00,3.81836E+00
-2.9974368E+00,3.81836E+00
-2.9974266E+00,3.91602E+00
-2.9974164E+00,3.81836E+00
-2.9974062E+00,3.79883E+00
-2.9973960E+00,3.79883E+00
-2.9973858E+00,3.85742E+00
-2.9973756E+00,3.81836E+00
-2.9973654E+00,3.83789E+00
-2.9973552E+00,3.83789E+00
-2.9973450E+00,3.81836E+00
-2.9973348E+00,3.79883E+00
-2.9973246E+00,3.85742E+00
-2.9973144E+00,3.87695E+00
-2.9973042E+00,3.83789E+00
-2.9972940E+00,3.81836E+00
-2.9972838E+00,3.85742E+00
-2.9972736E+00,3.85742E+00
-2.9972634E+00,3.85742E+00
-2.9972532E+00,3.83789E+00
-2.9972430E+00,3.79883E+00
-2.9972328E+00,3.85742E+00
-2.9972226E+00,3.89648E+00
-2.9972124E+00,3.87695E+00
-2.9972022E+00,3.89648E+00
-2.9971920E+00,3.79883E+00
-2.9971818E+00,3.79883E+00
-2.9971716E+00,3.81836E+00
-2.9971614E+00,3.79883E+00
-2.9971512E+00,3.83789E+00
-2.9971410E+00,3.79883E+00
-2.9971308E+00,3.83789E+00
-2.9971206E+00,3.77930E+00
-2.9971104E+00,3.85742E+00
-2.9971002E+00,3.81836E+00
-2.9970900E+00,3.83789E+00
-2.9970798E+00,3.75977E+00
-2.9970696E+00,3.85742E+00
-2.9970594E+00,3.79883E+00
-2.9970492E+00,3.83789E+00
-2.9970390E+00,3.75977E+00
-2.9970288E+00,3.81836E+00
-2.9970186E+00,3.85742E+00
-2.9970084E+00,3.81836E+00
-2.9969982E+00,3.87695E+00
-2.9969880E+00,3.87695E+00
-2.9969778E+00,3.85742E+00
-2.9969676E+00,3.83789E+00
-2.9969574E+00,3.77930E+00
-2.9969472E+00,3.81836E+00
-2.9969370E+00,3.79883E+00
-2.9969268E+00,3.81836E+00
-2.9969166E+00,3.77930E+00
-2.9969064E+00,3.83789E+00
-2.9968962E+00,3.85742E+00
-2.9968860E+00,3.81836E+00
-2.9968758E+00,3.74023E+00
-2.9968656E+00,3.81836E+00
-2.9968554E+00,3.77930E+00
-2.9968452E+00,3.83789E+00
-2.9968350E+00,3.85742E+00
-2.9968248E+00,3.81836E+00
-2.9968146E+00,3.81836E+00
-2.9968044E+00,3.81836E+00
-2.9967942E+00,3.79883E+00
-2.9967840E+00,3.81836E+00
-2.9967738E+00,3.72070E+00
-2.9967636E+00,3.81836E+00
-2.9967534E+00,3.77930E+00
-2.9967432E+00,3.79883E+00
-2.9967330E+00,3.83789E+00
-2.9967228E+00,3.87695E+00
-2.9967126E+00,3.77930E+00
-2.9967024E+00,3.85742E+00
-2.9966922E+00,3.81836E+00
-2.9966820E+00,3.75977E+00
-2.9966718E+00,3.81836E+00
-2.9966616E+00,3.85742E+00
-2.9966514E+00,3.83789E+00
-2.9966412E+00,3.77930E+00
-2.9966310E+00,3.85742E+00
-2.9966208E+00,3.81836E+00
-2.9966106E+00,3.85742E+00
-2.9966004E+00,3.79883E+00
-2.9965902E+00,3.77930E+00
-2.9965800E+00,3.83789E+00
-2.9965698E+00,3.81836E+00
-2.9965596E+00,3.91602E+00
-2.9965494E+00,3.79883E+00
-2.9965392E+00,3.83789E+00
-2.9965290E+00,3.79883E+00
-2.9965188E+00,3.81836E+00
-2.9965086E+00,3.77930E+00
-2.9964984E+00,3.87695E+00
-2.9964882E+00,3.79883E+00
-2.9964780E+00,3.79883E+00
-2.9964678E+00,3.81836E+00
-2.9964576E+00,3.85742E+00
-2.9964474E+00,3.81836E+00
-2.9964372E+00,3.87695E+00
-2.9964270E+00,3.79883E+00
-2.9964168E+00,3.85742E+00
-2.9964066E+00,3.77930E+00
-2.9963964E+00,3.87695E+00
-2.9963862E+00,3.87695E+00
-2.9963760E+00,3.83789E+00
-2.9963658E+00,3.79883E+00
-2.9963556E+00,3.85742E+00
-2.9963454E+00,3.75977E+00
-2.9963352E+00,3.85742E+00
-2.9963250E+00,3.75977E+00
-2.9963148E+00,3.83789E+00
-2.9963046E+00,3.85742E+00
-2.9962944E+00,3.85742E+00
-2.9962842E+00,3.81836E+00
-2.9962740E+00,3.85742E+00
-2.9962638E+00,3.79883E+00
-2.9962536E+00,3.79883E+00
-2.9962434E+00,3.83789E+00
-2.9962332E+00,3.91602E+00
-2.9962230E+00,3.77930E+00
-2.9962128E+00,3.79883E+00
-2.9962026E+00,3.77930E+00
-2.9961924E+00,3.77930E+00
-2.9961822E+00,3.79883E+00
-2.9961720E+00,3.79883E+00
-2.9961618E+00,3.79883E+00
-2.9961516E+00,3.85742E+00
-2.9961414E+00,3.75977E+00
-2.9961312E+00,3.77930E+00
-2.9961210E+00,3.89648E+00
-2.9961108E+00,3.87695E+00
-2.9961006E+00,3.79883E+00
-2.9960904E+00,3.83789E+00
-2.9960802E+00,3.75977E+00
-2.9960700E+00,3.77930E+00
-2.9960598E+00,3.79883E+00
-2.9960496E+00,3.79883E+00
-2.9960394E+00,3.83789E+00
-2.9960292E+00,3.79883E+00
-2.9960190E+00,3.75977E+00
-2.9960088E+00,3.85742E+00
-2.9959986E+00,3.75977E+00
-2.9959884E+00,3.83789E+00
-2.9959782E+00,3.83789E+00
-2.9959680E+00,3.77930E+00
-2.9959578E+00,3.79883E+00
-2.9959476E+00,3.81836E+00
-2.9959374E+00,3.83789E+00
-2.9959272E+00,3.79883E+00
-2.9959170E+00,3.74023E+00
-2.9959068E+00,3.81836E+00
-2.9958966E+00,3.81836E+00
-2.9958864E+00,3.79883E+00
-2.9958762E+00,3.79883E+00
-2.9958660E+00,3.81836E+00
-2.9958558E+00,3.77930E+00
-2.9958456E+00,3.79883E+00
-2.9958354E+00,3.77930E+00
-2.9958252E+00,3.83789E+00
-2.9958150E+00,3.81836E+00
-2.9958048E+00,3.79883E+00
-2.9957946E+00,3.79883E+00
-2.9957844E+00,3.72070E+00
-2.9957742E+00,3.85742E+00
-2.9957640E+00,3.79883E+00
-2.9957538E+00,3.77930E+00
-2.9957436E+00,3.83789E+00
-2.9957334E+00,3.79883E+00
-2.9957232E+00,3.81836E+00
-2.9957130E+00,3.83789E+00
-2.9957028E+00,3.79883E+00
-2.9956926E+00,3.77930E+00
-2.9956824E+00,3.79883E+00
-2.9956722E+00,3.74023E+00
-2.9956620E+00,3.75977E+00
-2.9956518E+00,3.75977E+00
-2.9956416E+00,3.81836E+00
-2.9956314E+00,3.79883E+00
-2.9956212E+00,3.81836E+00
-2.9956110E+00,3.75977E+00
-2.9956008E+00,3.79883E+00
-2.9955906E+00,3.77930E+00
-2.9955804E+00,3.79883E+00
-2.9955702E+00,3.79883E+00
-2.9955600E+00,3.75977E+00
-2.9955498E+00,3.81836E+00
-2.9955396E+00,3.75977E+00
-2.9955294E+00,3.75977E+00
-2.9955192E+00,3.79883E+00
-2.9955090E+00,3.75977E+00
-2.9954988E+00,3.83789E+00
-2.9954886E+00,3.85742E+00
-2.9954784E+00,3.81836E+00
-2.9954682E+00,3.79883E+00
-2.9954580E+00,3.79883E+00
-2.9954478E+00,3.77930E+00
-2.9954376E+00,3.79883E+00
-2.9954274E+00,3.75977E+00
-2.9954172E+00,3.77930E+00
-2.9954070E+00,3.81836E+00
-2.9953968E+00,3.81836E+00
-2.9953866E+00,3.79883E+00
-2.9953764E+00,3.77930E+00
-2.9953662E+00,3.79883E+00
-2.9953560E+00,3.79883E+00
-2.9953458E+00,3.83789E+00
-2.9953356E+00,3.81836E+00
-2.9953254E+00,3.75977E+00
-2.9953152E+00,3.79883E+00
-2.9953050E+00,3.75977E+00
-2.9952948E+00,3.75977E+00
-2.9952846E+00,3.75977E+00
-2.9952744E+00,3.83789E+00
-2.9952642E+00,3.75977E+00
-2.9952540E+00,3.75977E+00
-2.9952438E+00,3.77930E+00
-2.9952336E+00,3.77930E+00
-2.9952234E+00,3.77930E+00
-2.9952132E+00,3.75977E+00
-2.9952030E+00,3.75977E+00
-2.9951928E+00,3.81836E+00
-2.9951826E+00,3.83789E+00
-2.9951724E+00,3.74023E+00
-2.9951622E+00,3.77930E+00
-2.9951520E+00,3.79883E+00
-2.9951418E+00,3.72070E+00
-2.9951316E+00,3.72070E+00
-2.9951214E+00,3.72070E+00
-2.9951112E+00,3.75977E+00
-2.9951010E+00,3.72070E+00
-2.9950908E+00,3.75977E+00
-2.9950806E+00,3.72070E+00
-2.9950704E+00,3.79883E+00
-2.9950602E+00,3.79883E+00
-2.9950500E+00,3.74023E+00
-2.9950398E+00,3.79883E+00
-2.9950296E+00,3.74023E+00
-2.9950194E+00,3.74023E+00
-2.9950092E+00,3.81836E+00
-2.9949990E+00,3.70117E+00
-2.9949888E+00,3.79883E+00
-2.9949786E+00,3.74023E+00
-2.9949684E+00,3.75977E+00
-2.9949582E+00,3.72070E+00
-2.9949480E+00,3.77930E+00
-2.9949378E+00,3.72070E+00
-2.9949276E+00,3.75977E+00
-2.9949174E+00,3.72070E+00
-2.9949072E+00,3.72070E+00
-2.9948970E+00,3.72070E+00
-2.9948868E+00,3.72070E+00
-2.9948766E+00,3.74023E+00
-2.9948664E+00,3.74023E+00
-2.9948562E+00,3.74023E+00
-2.9948460E+00,3.72070E+00
-2.9948358E+00,3.75977E+00
-2.9948256E+00,3.79883E+00
-2.9948154E+00,3.72070E+00
-2.9948052E+00,3.77930E+00
-2.9947950E+00,3.68164E+00
-2.9947848E+00,3.75977E+00
-2.9947746E+00,3.74023E+00
-2.9947644E+00,3.74023E+00
-2.9947542E+00,3.79883E+00
-2.9947440E+00,3.75977E+00
-2.9947338E+00,3.77930E+00
-2.9947236E+00,3.79883E+00
-2.9947134E+00,3.77930E+00
-2.9947032E+00,3.75977E+00
-2.9946930E+00,3.72070E+00
-2.9946828E+00,3.77930E+00
-2.9946726E+00,3.75977E+00
-2.9946624E+00,3.79883E+00
-2.9946522E+00,3.72070E+00
-2.9946420E+00,3.79883E+00
-2.9946318E+00,3.77930E+00
-2.9946216E+00,3.74023E+00
-2.9946114E+00,3.74023E+00
-2.9946012E+00,3.79883E+00
-2.9945910E+00,3.74023E+00
-2.9945808E+00,3.77930E+00
-2.9945706E+00,3.72070E+00
-2.9945604E+00,3.75977E+00
-2.9945502E+00,3.72070E+00
-2.9945400E+00,3.77930E+00
-2.9945298E+00,3.72070E+00
-2.9945196E+00,3.70117E+00
-2.9945094E+00,3.70117E+00
-2.9944992E+00,3.77930E+00
-2.9944890E+00,3.75977E+00
-2.9944788E+00,3.79883E+00
-2.9944686E+00,3.74023E+00
-2.9944584E+00,3.72070E+00
-2.9944482E+00,3.74023E+00
-2.9944380E+00,3.74023E+00
-2.9944278E+00,3.74023E+00
-2.9944176E+00,3.74023E+00
-2.9944074E+00,3.72070E+00
-2.9943972E+00,3.72070E+00
-2.9943870E+00,3.72070E+00
-2.9943768E+00,3.68164E+00
-2.9943666E+00,3.75977E+00
-2.9943564E+00,3.74023E+00
-2.9943462E+00,3.72070E+00
-2.9943360E+00,3.72070E+00
-2.9943258E+00,3.72070E+00
-2.9943156E+00,3.74023E+00
-2.9943054E+00,3.77930E+00
-2.9942952E+00,3.72070E+00
-2.9942850E+00,3.74023E+00
-2.9942748E+00,3.79883E+00
-2.9942646E+00,3.68164E+00
-2.9942544E+00,3.77930E+00
-2.9942442E+00,3.75977E+00
-2.9942340E+00,3.77930E+00
-2.9942238E+00,3.74023E+00
-2.9942136E+00,3.72070E+00
-2.9942034E+00,3.75977E+00
-2.9941932E+00,3.72070E+00
-2.9941830E+00,3.72070E+00
-2.9941728E+00,3.68164E+00
-2.9941626E+00,3.74023E+00
-2.9941524E+00,3.64258E+00
-2.9941422E+00,3.66211E+00
-2.9941320E+00,3.70117E+00
-2.9941218E+00,3.72070E+00
-2.9941116E+00,3.74023E+00
-2.9941014E+00,3.72070E+00
-2.9940912E+00,3.68164E+00
-2.9940810E+00,3.72070E+00
-2.9940708E+00,3.75977E+00
-2.9940606E+00,3.68164E+00
-2.9940504E+00,3.72070E+00
-2.9940402E+00,3.72070E+00
-2.9940300E+00,3.70117E+00
-2.9940198E+00,3.74023E+00
-2.9940096E+00,3.72070E+00
-2.9939994E+00,3.70117E+00
-2.9939892E+00,3.72070E+00
-2.9939790E+00,3.66211E+00
-2.9939688E+00,3.77930E+00
-2.9939586E+00,3.74023E+00
-2.9939484E+00,3.72070E+00
-2.9939382E+00,3.68164E+00
-2.9939280E+00,3.74023E+00
-2.9939178E+00,3.68164E+00
-2.9939076E+00,3.77930E+00
-2.9938974E+00,3.70117E+00
-2.9938872E+00,3.74023E+00
-2.9938770E+00,3.74023E+00
-2.9938668E+00,3.74023E+00
-2.9938566E+00,3.72070E+00
-2.9938464E+00,3.74023E+00
-2.9938362E+00,3.75977E+00
-2.9938260E+00,3.72070E+00
-2.9938158E+00,3.75977E+00
-2.9938056E+00,3.79883E+00
-2.9937954E+00,3.70117E+00
-2.9937852E+00,3.79883E+00
-2.9937750E+00,3.77930E+00
-2.9937648E+00,3.75977E+00
-2.9937546E+00,3.79883E+00
-2.9937444E+00,3.75977E+00
-2.9937342E+00,3.74023E+00
-2.9937240E+00,3.68164E+00
-2.9937138E+00,3.75977E+00
-2.9937036E+00,3.68164E+00
-2.9936934E+00,3.74023E+00
-2.9936832E+00,3.74023E+00
-2.9936730E+00,3.72070E+00
-2.9936628E+00,3.68164E+00
-2.9936526E+00,3.75977E+00
-2.9936424E+00,3.77930E+00
-2.9936322E+00,3.68164E+00
-2.9936220E+00,3.75977E+00
-2.9936118E+00,3.72070E+00
-2.9936016E+00,3.75977E+00
-2.9935914E+00,3.77930E+00
-2.9935812E+00,3.75977E+00
-2.9935710E+00,3.75977E+00
-2.9935608E+00,3.68164E+00
-2.9935506E+00,3.70117E+00
-2.9935404E+00,3.79883E+00
-2.9935302E+00,3.74023E+00
-2.9935200E+00,3.75977E+00
-2.9935098E+00,3.74023E+00
-2.9934996E+00,3.70117E+00
-2.9934894E+00,3.79883E+00
-2.9934792E+00,3.79883E+00
-2.9934690E+00,3.75977E+00
-2.9934588E+00,3.75977E+00
-2.9934486E+00,3.74023E+00
-2.9934384E+00,3.74023E+00
-2.9934282E+00,3.74023E+00
-2.9934180E+00,3.77930E+00
-2.9934078E+00,3.79883E+00
-2.9933976E+00,3.77930E+00
-2.9933874E+00,3.74023E+00
-2.9933772E+00,3.75977E+00
-2.9933670E+00,3.77930E+00
-2.9933568E+00,3.72070E+00
-2.9933466E+00,3.75977E+00
-2.9933364E+00,3.74023E+00
-2.9933262E+00,3.77930E+00
-2.9933160E+00,3.75977E+00
-2.9933058E+00,3.75977E+00
-2.9932956E+00,3.79883E+00
-2.9932854E+00,3.74023E+00
-2.9932752E+00,3.77930E+00
-2.9932650E+00,3.72070E+00
-2.9932548E+00,3.77930E+00
-2.9932446E+00,3.79883E+00
-2.9932344E+00,3.77930E+00
-2.9932242E+00,3.79883E+00
-2.9932140E+00,3.75977E+00
-2.9932038E+00,3.74023E+00
-2.9931936E+00,3.77930E+00
-2.9931834E+00,3.77930E+00
-2.9931732E+00,3.74023E+00
-2.9931630E+00,3.77930E+00
-2.9931528E+00,3.79883E+00
-2.9931426E+00,3.74023E+00
-2.9931324E+00,3.70117E+00
-2.9931222E+00,3.68164E+00
-2.9931120E+00,3.70117E+00
-2.9931018E+00,3.72070E+00
-2.9930916E+00,3.77930E+00
-2.9930814E+00,3.68164E+00
-2.9930712E+00,3.77930E+00
-2.9930610E+00,3.72070E+00
-2.9930508E+00,3.74023E+00
-2.9930406E+00,3.68164E+00
-2.9930304E+00,3.79883E+00
-2.9930202E+00,3.79883E+00
-2.9930100E+00,3.77930E+00
-2.9929998E+00,3.79883E+00
-2.9929896E+00,3.74023E+00
-2.9929794E+00,3.75977E+00
-2.9929692E+00,3.74023E+00
-2.9929590E+00,3.72070E+00
-2.9929488E+00,3.66211E+00
-2.9929386E+00,3.74023E+00
-2.9929284E+00,3.74023E+00
-2.9929182E+00,3.74023E+00
-2.9929080E+00,3.74023E+00
-2.9928978E+00,3.75977E+00
-2.9928876E+00,3.79883E+00
-2.9928774E+00,3.79883E+00
-2.9928672E+00,3.77930E+00
-2.9928570E+00,3.75977E+00
-2.9928468E+00,3.79883E+00
-2.9928366E+00,3.66211E+00
-2.9928264E+00,3.74023E+00
-2.9928162E+00,3.72070E+00
-2.9928060E+00,3.81836E+00
-2.9927958E+00,3.72070E+00
-2.9927856E+00,3.81836E+00
-2.9927754E+00,3.72070E+00
-2.9927652E+00,3.77930E+00
-2.9927550E+00,3.79883E+00
-2.9927448E+00,3.72070E+00
-2.9927346E+00,3.72070E+00
-2.9927244E+00,3.79883E+00
-2.9927142E+00,3.72070E+00
-2.9927040E+00,3.77930E+00
-2.9926938E+00,3.74023E+00
-2.9926836E+00,3.79883E+00
-2.9926734E+00,3.72070E+00
-2.9926632E+00,3.66211E+00
-2.9926530E+00,3.75977E+00
-2.9926428E+00,3.77930E+00
-2.9926326E+00,3.75977E+00
-2.9926224E+00,3.75977E+00
-2.9926122E+00,3.79883E+00
-2.9926020E+00,3.75977E+00
-2.9925918E+00,3.77930E+00
-2.9925816E+00,3.81836E+00
-2.9925714E+00,3.81836E+00
-2.9925612E+00,3.77930E+00
-2.9925510E+00,3.74023E+00
-2.9925408E+00,3.77930E+00
-2.9925306E+00,3.72070E+00
-2.9925204E+00,3.77930E+00
-2.9925102E+00,3.72070E+00
-2.9925000E+00,3.79883E+00
-2.9924898E+00,3.77930E+00
-2.9924796E+00,3.72070E+00
-2.9924694E+00,3.81836E+00
-2.9924592E+00,3.77930E+00
-2.9924490E+00,3.74023E+00
-2.9924388E+00,3.75977E+00
-2.9924286E+00,3.66211E+00
-2.9924184E+00,3.79883E+00
-2.9924082E+00,3.74023E+00
-2.9923980E+00,3.75977E+00
-2.9923878E+00,3.72070E+00
-2.9923776E+00,3.72070E+00
-2.9923674E+00,3.77930E+00
-2.9923572E+00,3.68164E+00
-2.9923470E+00,3.70117E+00
-2.9923368E+00,3.74023E+00
-2.9923266E+00,3.72070E+00
-2.9923164E+00,3.74023E+00
-2.9923062E+00,3.68164E+00
-2.9922960E+00,3.72070E+00
-2.9922858E+00,3.72070E+00
-2.9922756E+00,3.72070E+00
-2.9922654E+00,3.72070E+00
-2.9922552E+00,3.72070E+00
-2.9922450E+00,3.75977E+00
-2.9922348E+00,3.74023E+00
-2.9922246E+00,3.68164E+00
-2.9922144E+00,3.74023E+00
-2.9922042E+00,3.72070E+00
-2.9921940E+00,3.75977E+00
-2.9921838E+00,3.79883E+00
-2.9921736E+00,3.75977E+00
-2.9921634E+00,3.72070E+00
-2.9921532E+00,3.74023E+00
-2.9921430E+00,3.66211E+00
-2.9921328E+00,3.75977E+00
-2.9921226E+00,3.68164E+00
-2.9921124E+00,3.79883E+00
