in s,C2 in V
-5.9882388E-01,3.64258E+00
-5.9881740E-01,3.64258E+00
-5.9881092E-01,3.62305E+00
-5.9880444E-01,3.62305E+00
-5.9879796E-01,3.70117E+00
-5.9879148E-01,3.64258E+00
-5.9878500E-01,3.64258E+00
-5.9877852E-01,3.64258E+00
-5.9877204E-01,3.72070E+00
-5.9876556E-01,3.60352E+00
-5.9875908E-01,3.66211E+00
-5.9875260E-01,3.64258E+00
-5.9874612E-01,3.70117E+00
-5.9873964E-01,3.58398E+00
-5.9873316E-01,3.58398E+00
-5.9872668E-01,3.62305E+00
-5.9872020E-01,3.66211E+00
-5.9871372E-01,3.64258E+00
-5.9870724E-01,3.70117E+00
-5.9870076E-01,3.68164E+00
-5.9869428E-01,3.64258E+00
-5.9868780E-01,3.70117E+00
-5.9868132E-01,3.72070E+00
-5.9867484E-01,3.60352E+00
-5.9866836E-01,3.64258E+00
-5.9866188E-01,3.64258E+00
-5.9865540E-01,3.64258E+00
-5.9864892E-01,3.62305E+00
-5.9864244E-01,3.60352E+00
-5.9863596E-01,3.68164E+00
-5.9862948E-01,3.72070E+00
-5.9862300E-01,3.64258E+00
-5.9861652E-01,3.72070E+00
-5.9861004E-01,3.64258E+00
-5.9860356E-01,3.72070E+00
-5.9859708E-01,3.72070E+00
-5.9859060E-01,3.66211E+00
-5.9858412E-01,3.64258E+00
-5.9857764E-01,3.70117E+00
-5.9857116E-01,3.62305E+00
-5.9856468E-01,3.68164E+00
-5.9855820E-01,3.72070E+00
-5.9855172E-01,3.72070E+00
-5.9854524E-01,3.66211E+00
-5.9853876E-01,3.64258E+00
-5.9853228E-01,3.72070E+00
-5.9852580E-01,3.66211E+00
-5.9851932E-01,3.66211E+00
-5.9851284E-01,3.70117E+00
-5.9850636E-01,3.74023E+00
-5.9849988E-01,3.68164E+00
-5.9849340E-01,3.72070E+00
-5.9848692E-01,3.72070E+00
-5.9848044E-01,3.72070E+00
-5.9847396E-01,3.68164E+00
-5.9846748E-01,3.77930E+00
-5.9846100E-01,3.68164E+00
-5.9845452E-01,3.66211E+00
-5.9844804E-01,3.72070E+00
-5.9844156E-01,3.68164E+00
-5.9843508E-01,3.70117E+00
-5.9842860E-01,3.74023E+00
-5.9842212E-01,3.68164E+00
-5.9841564E-01,3.72070E+00
-5.9840916E-01,3.72070E+00
-5.9840268E-01,3.70117E+00
-5.9839620E-01,3.75977E+00
-5.9838972E-01,3.72070E+00
-5.9838324E-01,3.72070E+00
-5.9837676E-01,3.72070E+00
-5.9837028E-01,3.72070E+00
-5.9836380E-01,3.72070E+00
-5.9835732E-01,3.72070E+00
-5.9835084E-01,3.70117E+00
-5.9834436E-01,3.74023E+00
-5.9833788E-01,3.75977E+00
-5.9833140E-01,3.72070E+00
-5.9832492E-01,3.77930E+00
-5.9831844E-01,3.72070E+00
-5.9831196E-01,3.70117E+00
-5.9830548E-01,3.75977E+00
-5.9829900E-01,3.74023E+00
-5.9829252E-01,3.75977E+00
-5.9828604E-01,3.77930E+00
-5.9827956E-01,3.74023E+00
-5.9827308E-01,3.74023E+00
-5.9826660E-01,3.77930E+00
-5.9826012E-01,3.74023E+00
-5.9825364E-01,3.72070E+00
-5.9824716E-01,3.68164E+00
-5.9824068E-01,3.74023E+00
-5.9823420E-01,3.75977E+00
-5.9822772E-01,3.79883E+00
-5.9822124E-01,3.72070E+00
-5.9821476E-01,3.72070E+00
-5.9820828E-01,3.70117E+00
-5.9820180E-01,3.79883E+00
-5.9819532E-01,3.74023E+00
-5.9818884E-01,3.75977E+00
-5.9818236E-01,3.72070E+00
-5.9817588E-01,3.74023E+00
-5.9816940E-01,3.75977E+00
-5.9816292E-01,3.75977E+00
-5.9815644E-01,3.74023E+00
-5.9814996E-01,3.74023E+00
-5.9814348E-01,3.68164E+00
-5.9813700E-01,3.77930E+00
-5.9813052E-01,3.70117E+00
-5.9812404E-01,3.74023E+00
-5.9811756E-01,3.68164E+00
-5.9811108E-01,3.83789E+00
-5.9810460E-01,3.70117E+00
-5.9809812E-01,3.74023E+00
-5.9809164E-01,3.72070E+00
-5.9808516E-01,3.72070E+00
-5.9807868E-01,3.72070E+00
-5.9807220E-01,3.77930E+00
-5.9806572E-01,3.77930E+00
-5.9805924E-01,3.74023E+00
-5.9805276E-01,3.74023E+00
-5.9804628E-01,3.75977E+00
-5.9803980E-01,3.72070E+00
-5.9803332E-01,3.74023E+00
-5.9802684E-01,3.70117E+00
-5.9802036E-01,3.70117E+00
-5.9801388E-01,3.72070E+00
-5.9800740E-01,3.75977E+00
-5.9800092E-01,3.74023E+00
-5.9799444E-01,3.77930E+00
-5.9798796E-01,3.72070E+00
-5.9798148E-01,3.77930E+00
-5.9797500E-01,3.72070E+00
-5.9796852E-01,3.70117E+00
-5.9796204E-01,3.70117E+00
-5.9795556E-01,3.75977E+00
-5.9794908E-01,3.68164E+00
-5.9794260E-01,3.75977E+00
-5.9793612E-01,3.74023E+00
-5.9792964E-01,3.74023E+00
-5.9792316E-01,3.68164E+00
-5.9791668E-01,3.72070E+00
-5.9791020E-01,3.70117E+00
-5.9790372E-01,3.74023E+00
-5.9789724E-01,3.72070E+00
-5.9789076E-01,3.74023E+00
-5.9788428E-01,3.74023E+00
-5.9787780E-01,3.74023E+00
-5.9787132E-01,3.70117E+00
-5.9786484E-01,3.72070E+00
-5.9785836E-01,3.72070E+00
-5.9785188E-01,3.79883E+00
-5.9784540E-01,3.75977E+00
-5.9783892E-01,3.75977E+00
-5.9783244E-01,3.72070E+00
-5.9782596E-01,3.75977E+00
-5.9781948E-01,3.72070E+00
-5.9781300E-01,3.74023E+00
-5.9780652E-01,3.72070E+00
-5.9780004E-01,3.70117E+00
-5.9779356E-01,3.72070E+00
-5.9778708E-01,3.74023E+00
-5.9778060E-01,3.66211E+00
-5.9777412E-01,3.74023E+00
-5.9776764E-01,3.74023E+00
-5.9776116E-01,3.74023E+00
-5.9775468E-01,3.70117E+00
-5.9774820E-01,3.75977E+00
-5.9774172E-01,3.70117E+00
-5.9773524E-01,3.77930E+00
-5.9772876E-01,3.75977E+00
-5.9772228E-01,3.74023E+00
-5.9771580E-01,3.75977E+00
-5.9770932E-01,3.72070E+00
-5.9770284E-01,3.72070E+00
-5.9769636E-01,3.77930E+00
-5.9768988E-01,3.72070E+00
-5.9768340E-01,3.72070E+00
-5.9767692E-01,3.77930E+00
-5.9767044E-01,3.74023E+00
-5.9766396E-01,3.72070E+00
-5.9765748E-01,3.75977E+00
-5.9765100E-01,3.66211E+00
-5.9764452E-01,3.74023E+00
-5.9763804E-01,3.74023E+00
-5.9763156E-01,3.74023E+00
-5.9762508E-01,3.66211E+00
-5.9761860E-01,3.74023E+00
-5.9761212E-01,3.72070E+00
-5.9760564E-01,3.72070E+00
-5.9759916E-01,3.77930E+00
-5.9759268E-01,3.74023E+00
-5.9758620E-01,3.77930E+00
-5.9757972E-01,3.74023E+00
-5.9757324E-01,3.77930E+00
-5.9756676E-01,3.75977E+00
-5.9756028E-01,3.75977E+00
-5.9755380E-01,3.74023E+00
-5.9754732E-01,3.72070E+00
-5.9754084E-01,3.72070E+00
-5.9753436E-01,3.74023E+00
-5.9752788E-01,3.70117E+00
-5.9752140E-01,3.72070E+00
-5.9751492E-01,3.74023E+00
-5.9750844E-01,3.72070E+00
-5.9750196E-01,3.72070E+00
-5.9749548E-01,3.68164E+00
-5.9748900E-01,3.70117E+00
-5.9748252E-01,3.72070E+00
-5.9747604E-01,3.72070E+00
-5.9746956E-01,3.75977E+00
-5.9746308E-01,3.72070E+00
-5.9745660E-01,3.77930E+00
-5.9745012E-01,3.72070E+00
-5.9744364E-01,3.72070E+00
-5.9743716E-01,3.72070E+00
-5.9743068E-01,3.75977E+00
-5.9742420E-01,3.79883E+00
-5.9741772E-01,3.68164E+00
-5.9741124E-01,3.74023E+00
-5.9740476E-01,3.72070E+00
-5.9739828E-01,3.74023E+00
-5.9739180E-01,3.72070E+00
-5.9738532E-01,3.74023E+00
-5.9737884E-01,3.81836E+00
-5.9737236E-01,3.72070E+00
-5.9736588E-01,3.77930E+00
-5.9735940E-01,3.74023E+00
-5.9735292E-01,3.77930E+00
-5.9734644E-01,3.75977E+00
-5.9733996E-01,3.75977E+00
-5.9733348E-01,3.72070E+00
-5.9732700E-01,3.72070E+00
-5.9732052E-01,3.72070E+00
-5.9731404E-01,3.79883E+00
-5.9730756E-01,3.77930E+00
-5.9730108E-01,3.70117E+00
-5.9729460E-01,3.79883E+00
-5.9728812E-01,3.75977E+00
-5.9728164E-01,3.85742E+00
-5.9727516E-01,3.75977E+00
-5.9726868E-01,3.72070E+00
-5.9726220E-01,3.74023E+00
-5.9725572E-01,3.79883E+00
-5.9724924E-01,3.72070E+00
-5.9724276E-01,3.79883E+00
-5.9723628E-01,3.77930E+00
-5.9722980E-01,3.79883E+00
-5.9722332E-01,3.77930E+00
-5.9721684E-01,3.74023E+00
-5.9721036E-01,3.77930E+00
-5.9720388E-01,3.77930E+00
-5.9719740E-01,3.72070E+00
-5.9719092E-01,3.79883E+00
-5.9718444E-01,3.72070E+00
-5.9717796E-01,3.74023E+00
-5.9717148E-01,3.74023E+00
-5.9716500E-01,3.77930E+00
-5.9715852E-01,3.77930E+00
-5.9715204E-01,3.79883E+00
-5.9714556E-01,3.74023E+00
-5.9713908E-01,3.77930E+00
-5.9713260E-01,3.77930E+00
-5.9712612E-01,3.74023E+00
-5.9711964E-01,3.74023E+00
-5.9711316E-01,3.74023E+00
-5.9710668E-01,3.75977E+00
-5.9710020E-01,3.68164E+00
-5.9709372E-01,3.83789E+00
-5.9708724E-01,3.77930E+00
-5.9708076E-01,3.79883E+00
-5.9707428E-01,3.74023E+00
-5.9706780E-01,3.79883E+00
-5.9706132E-01,3.77930E+00
-5.9705484E-01,3.83789E+00
-5.9704836E-01,3.74023E+00
-5.9704188E-01,3.74023E+00
-5.9703540E-01,3.75977E+00
-5.9702892E-01,3.75977E+00
-5.9702244E-01,3.83789E+00
-5.9701596E-01,3.75977E+00
-5.9700948E-01,3.75977E+00
-5.9700300E-01,3.68164E+00
-5.9699652E-01,3.79883E+00
-5.9699004E-01,3.77930E+00
-5.9698356E-01,3.77930E+00
-5.9697708E-01,3.77930E+00
-5.9697060E-01,3.79883E+00
-5.9696412E-01,3.75977E+00
-5.9695764E-01,3.81836E+00
-5.9695116E-01,3.77930E+00
-5.9694468E-01,3.77930E+00
-5.9693820E-01,3.75977E+00
-5.9693172E-01,3.75977E+00
-5.9692524E-01,3.81836E+00
-5.9691876E-01,3.81836E+00
-5.9691228E-01,3.81836E+00
-5.9690580E-01,3.83789E+00
-5.9689932E-01,3.79883E+00
-5.9689284E-01,3.79883E+00
-5.9688636E-01,3.77930E+00
-5.9687988E-01,3.85742E+00
-5.9687340E-01,3.81836E+00
-5.9686692E-01,3.77930E+00
-5.9686044E-01,3.81836E+00
-5.9685396E-01,3.79883E+00
-5.9684748E-01,3.79883E+00
-5.9684100E-01,3.77930E+00
-5.9683452E-01,3.75977E+00
-5.9682804E-01,3.79883E+00
-5.9682156E-01,3.77930E+00
-5.9681508E-01,3.79883E+00
-5.9680860E-01,3.79883E+00
-5.9680212E-01,3.85742E+00
-5.9679564E-01,3.77930E+00
-5.9678916E-01,3.83789E+00
-5.9678268E-01,3.75977E+00
-5.9677620E-01,3.83789E+00
-5.9676972E-01,3.79883E+00
-5.9676324E-01,3.89648E+00
-5.9675676E-01,3.74023E+00
-5.9675028E-01,3.85742E+00
-5.9674380E-01,3.77930E+00
-5.9673732E-01,3.79883E+00
-5.9673084E-01,3.81836E+00
-5.9672436E-01,3.85742E+00
-5.9671788E-01,3.81836E+00
-5.9671140E-01,3.85742E+00
-5.9670492E-01,3.77930E+00
-5.9669844E-01,3.85742E+00
-5.9669196E-01,3.74023E+00
-5.9668548E-01,3.75977E+00
-5.9667900E-01,3.77930E+00
-5.9667252E-01,3.85742E+00
-5.9666604E-01,3.85742E+00
-5.9665956E-01,3.79883E+00
-5.9665308E-01,3.83789E+00
-5.9664660E-01,3.79883E+00
-5.9664012E-01,3.79883E+00
-5.9663364E-01,3.79883E+00
-5.9662716E-01,3.89648E+00
-5.9662068E-01,3.79883E+00
-5.9661420E-01,3.77930E+00
-5.9660772E-01,3.79883E+00
-5.9660124E-01,3.89648E+00
-5.9659476E-01,3.77930E+00
-5.9658828E-01,3.75977E+00
-5.9658180E-01,3.85742E+00
-5.9657532E-01,3.74023E+00
-5.9656884E-01,3.79883E+00
-5.9656236E-01,3.79883E+00
-5.9655588E-01,3.85742E+00
-5.9654940E-01,3.83789E+00
-5.9654292E-01,3.81836E+00
-5.9653644E-01,3.85742E+00
-5.9652996E-01,3.81836E+00
-5.9652348E-01,3.77930E+00
-5.9651700E-01,3.83789E+00
-5.9651052E-01,3.75977E+00
-5.9650404E-01,3.81836E+00
-5.9649756E-01,3.81836E+00
-5.9649108E-01,3.79883E+00
-5.9648460E-01,3.79883E+00
-5.9647812E-01,3.81836E+00
-5.9647164E-01,3.87695E+00
-5.9646516E-01,3.81836E+00
-5.9645868E-01,3.85742E+00
-5.9645220E-01,3.85742E+00
-5.9644572E-01,3.91602E+00
-5.9643924E-01,3.83789E+00
-5.9643276E-01,3.83789E+00
-5.9642628E-01,3.83789E+00
-5.9641980E-01,3.89648E+00
-5.9641332E-01,3.87695E+00
-5.9640684E-01,3.89648E+00
-5.9640036E-01,3.79883E+00
-5.9639388E-01,3.79883E+00
-5.9638740E-01,3.81836E+00
-5.9638092E-01,3.83789E+00
-5.9637444E-01,3.85742E+00
-5.9636796E-01,3.83789E+00
-5.9636148E-01,3.85742E+00
-5.9635500E-01,3.85742E+00
-5.9634852E-01,3.83789E+00
-5.9634204E-01,3.79883E+00
-5.9633556E-01,3.79883E+00
-5.9632908E-01,3.79883E+00
-5.9632260E-01,3.87695E+00
-5.9631612E-01,3.77930E+00
-5.9630964E-01,3.79883E+00
-5.9630316E-01,3.83789E+00
-5.9629668E-01,3.79883E+00
-5.9629020E-01,3.83789E+00
-5.9628372E-01,3.77930E+00
-5.9627724E-01,3.83789E+00
-5.9627076E-01,3.87695E+00
-5.9626428E-01,3.75977E+00
-5.9625780E-01,3.77930E+00
-5.9625132E-01,3.79883E+00
-5.9624484E-01,3.72070E+00
-5.9623836E-01,3.85742E+00
-5.9623188E-01,3.87695E+00
-5.9622540E-01,3.77930E+00
-5.9621892E-01,3.85742E+00
-5.9621244E-01,3.77930E+00
-5.9620596E-01,3.77930E+00
-5.9619948E-01,3.79883E+00
-5.9619300E-01,3.87695E+00
-5.9618652E-01,3.87695E+00
-5.9618004E-01,3.83789E+00
-5.9617356E-01,3.77930E+00
-5.9616708E-01,3.85742E+00
-5.9616060E-01,3.77930E+00
-5.9615412E-01,3.91602E+00
-5.9614764E-01,3.83789E+00
-5.9614116E-01,3.85742E+00
-5.9613468E-01,3.85742E+00
-5.9612820E-01,3.91602E+00
-5.9612172E-01,3.77930E+00
-5.9611524E-01,3.85742E+00
-5.9610876E-01,3.83789E+00
-5.9610228E-01,3.79883E+00
-5.9609580E-01,3.79883E+00
-5.9608932E-01,3.81836E+00
-5.9608284E-01,3.75977E+00
-5.9607636E-01,3.85742E+00
-5.9606988E-01,3.83789E+00
-5.9606340E-01,3.77930E+00
-5.9605692E-01,3.81836E+00
-5.9605044E-01,3.83789E+00
-5.9604396E-01,3.85742E+00
-5.9603748E-01,3.83789E+00
-5.9603100E-01,3.77930E+00
-5.9602452E-01,3.85742E+00
-5.9601804E-01,3.85742E+00
-5.9601156E-01,3.79883E+00
-5.9600508E-01,3.77930E+00
-5.9599860E-01,3.89648E+00
-5.9599212E-01,3.89648E+00
-5.9598564E-01,3.85742E+00
-5.9597916E-01,3.83789E+00
-5.9597268E-01,3.83789E+00
-5.9596620E-01,3.89648E+00
-5.9595972E-01,3.83789E+00
-5.9595324E-01,3.79883E+00
-5.9594676E-01,3.85742E+00
-5.9594028E-01,3.87695E+00
-5.9593380E-01,3.81836E+00
-5.9592732E-01,3.83789E+00
-5.9592084E-01,3.81836E+00
-5.9591436E-01,3.79883E+00
-5.9590788E-01,3.83789E+00
-5.9590140E-01,3.79883E+00
-5.9589492E-01,3.85742E+00
-5.9588844E-01,3.85742E+00
-5.9588196E-01,3.79883E+00
-5.9587548E-01,3.77930E+00
-5.9586900E-01,3.85742E+00
-5.9586252E-01,3.85742E+00
-5.9585604E-01,3.79883E+00
-5.9584956E-01,3.85742E+00
-5.9584308E-01,3.81836E+00
-5.9583660E-01,3.77930E+00
-5.9583012E-01,3.81836E+00
-5.9582364E-01,3.79883E+00
-5.9581716E-01,3.87695E+00
-5.9581068E-01,3.79883E+00
-5.9580420E-01,3.81836E+00
-5.9579772E-01,3.79883E+00
-5.9579124E-01,3.83789E+00
-5.9578476E-01,3.85742E+00
-5.9577828E-01,3.83789E+00
-5.9577180E-01,3.83789E+00
-5.9576532E-01,3.85742E+00
-5.9575884E-01,3.81836E+00
-5.9575236E-01,3.85742E+00
-5.9574588E-01,3.75977E+00
-5.9573940E-01,3.83789E+00
-5.9573292E-01,3.87695E+00
-5.9572644E-01,3.83789E+00
-5.9571996E-01,3.77930E+00
-5.9571348E-01,3.85742E+00
-5.9570700E-01,3.83789E+00
-5.9570052E-01,3.79883E+00
-5.9569404E-01,3.87695E+00
-5.9568756E-01,3.79883E+00
-5.9568108E-01,3.74023E+00
-5.9567460E-01,3.83789E+00
-5.9566812E-01,3.79883E+00
-5.9566164E-01,3.79883E+00
-5.9565516E-01,3.83789E+00
-5.9564868E-01,3.83789E+00
-5.9564220E-01,3.87695E+00
-5.9563572E-01,3.81836E+00
-5.9562924E-01,3.77930E+00
-5.9562276E-01,3.79883E+00
-5.9561628E-01,3.87695E+00
-5.9560980E-01,3.87695E+00
-5.9560332E-01,3.85742E+00
-5.9559684E-01,3.81836E+00
-5.9559036E-01,3.77930E+00
-5.9558388E-01,3.79883E+00
-5.9557740E-01,3.77930E+00
-5.9557092E-01,3.79883E+00
-5.9556444E-01,3.79883E+00
-5.9555796E-01,3.79883E+00
-5.9555148E-01,3.85742E+00
-5.9554500E-01,3.85742E+00
-5.9553852E-01,3.81836E+00
-5.9553204E-01,3.81836E+00
-5.9552556E-01,3.83789E+00
-5.9551908E-01,3.81836E+00
-5.9551260E-01,3.85742E+00
-5.9550612E-01,3.85742E+00
-5.9549964E-01,3.87695E+00
-5.9549316E-01,3.85742E+00
-5.9548668E-01,3.81836E+00
-5.9548020E-01,3.85742E+00
-5.9547372E-01,3.83789E+00
-5.9546724E-01,3.81836E+00
-5.9546076E-01,3.83789E+00
-5.9545428E-01,3.89648E+00
-5.9544780E-01,3.85742E+00
-5.9544132E-01,3.83789E+00
-5.9543484E-01,3.75977E+00
-5.9542836E-01,3.83789E+00
-5.9542188E-01,3.79883E+00
-5.9541540E-01,3.85742E+00
-5.9540892E-01,3.87695E+00
-5.9540244E-01,3.85742E+00
-5.9539596E-01,3.83789E+00
-5.9538948E-01,3.83789E+00
-5.9538300E-01,3.79883E+00
-5.9537652E-01,3.75977E+00
-5.9537004E-01,3.89648E+00
-5.9536356E-01,3.83789E+00
-5.9535708E-01,3.79883E+00
-5.9535060E-01,3.85742E+00
-5.9534412E-01,3.85742E+00
-5.9533764E-01,3.81836E+00
-5.9533116E-01,3.81836E+00
-5.9532468E-01,3.79883E+00
-5.9531820E-01,3.89648E+00
-5.9531172E-01,3.97461E+00
-5.9530524E-01,3.85742E+00
-5.9529876E-01,3.85742E+00
-5.9529228E-01,3.89648E+00
-5.9528580E-01,3.83789E+00
-5.9527932E-01,3.75977E+00
-5.9527284E-01,3.83789E+00
-5.9526636E-01,3.87695E+00
-5.9525988E-01,3.85742E+00
-5.9525340E-01,3.83789E+00
-5.9524692E-01,3.87695E+00
-5.9524044E-01,3.85742E+00
-5.9523396E-01,3.85742E+00
-5.9522748E-01,3.85742E+00
-5.9522100E-01,3.81836E+00
-5.9521452E-01,3.87695E+00
-5.9520804E-01,3.85742E+00
-5.9520156E-01,3.81836E+00
-5.9519508E-01,3.81836E+00
-5.9518860E-01,3.87695E+00
-5.9518212E-01,3.89648E+00
-5.9517564E-01,3.81836E+00
-5.9516916E-01,3.85742E+00
-5.9516268E-01,3.89648E+00
-5.9515620E-01,3.91602E+00
-5.9514972E-01,3.87695E+00
-5.9514324E-01,3.87695E+00
-5.9513676E-01,3.91602E+00
-5.9513028E-01,3.89648E+00
-5.9512380E-01,3.87695E+00
-5.9511732E-01,3.87695E+00
-5.9511084E-01,3.87695E+00
-5.9510436E-01,3.91602E+00
-5.9509788E-01,3.87695E+00
-5.9509140E-01,3.85742E+00
-5.9508492E-01,3.89648E+00
-5.9507844E-01,3.85742E+00
-5.9507196E-01,3.93555E+00
-5.9506548E-01,3.89648E+00
-5.9505900E-01,3.89648E+00
-5.9505252E-01,3.85742E+00
-5.9504604E-01,3.89648E+00
-5.9503956E-01,3.91602E+00
-5.9503308E-01,3.87695E+00
-5.9502660E-01,3.91602E+00
-5.9502012E-01,3.87695E+00
-5.9501364E-01,3.85742E+00
-5.9500716E-01,3.91602E+00
-5.9500068E-01,3.85742E+00
-5.9499420E-01,3.87695E+00
-5.9498772E-01,3.85742E+00
-5.9498124E-01,3.87695E+00
-5.9497476E-01,3.85742E+00
-5.9496828E-01,3.89648E+00
-5.9496180E-01,3.85742E+00
-5.9495532E-01,3.81836E+00
-5.9494884E-01,3.89648E+00
