in s,C3 in V
-2.9954460E+00,3.91602E+00
-2.9954202E+00,3.93555E+00
-2.9953944E+00,3.89648E+00
-2.9953686E+00,3.91602E+00
-2.9953428E+00,3.93555E+00
-2.9953170E+00,3.87695E+00
-2.9952912E+00,3.81836E+00
-2.9952654E+00,3.91602E+00
-2.9952396E+00,3.89648E+00
-2.9952138E+00,3.93555E+00
-2.9951880E+00,3.91602E+00
-2.9951622E+00,3.93555E+00
-2.9951364E+00,3.91602E+00
-2.9951106E+00,3.93555E+00
-2.9950848E+00,3.85742E+00
-2.9950590E+00,3.91602E+00
-2.9950332E+00,3.89648E+00
-2.9950074E+00,3.87695E+00
-2.9949816E+00,3.93555E+00
-2.9949558E+00,3.97461E+00
-2.9949300E+00,3.95508E+00
-2.9949042E+00,3.91602E+00
-2.9948784E+00,3.91602E+00
-2.9948526E+00,3.93555E+00
-2.9948268E+00,3.89648E+00
-2.9948010E+00,3.85742E+00
-2.9947752E+00,3.91602E+00
-2.9947494E+00,3.91602E+00
-2.9947236E+00,3.95508E+00
-2.9946978E+00,3.97461E+00
-2.9946720E+00,3.93555E+00
-2.9946462E+00,3.93555E+00
-2.9946204E+00,3.97461E+00
-2.9945946E+00,3.91602E+00
-2.9945688E+00,3.91602E+00
-2.9945430E+00,3.87695E+00
-2.9945172E+00,3.95508E+00
-2.9944914E+00,3.91602E+00
-2.9944656E+00,3.91602E+00
-2.9944398E+00,3.93555E+00
-2.9944140E+00,3.89648E+00
-2.9943882E+00,3.91602E+00
-2.9943624E+00,3.89648E+00
-2.9943366E+00,3.93555E+00
-2.9943108E+00,3.91602E+00
-2.9942850E+00,3.93555E+00
-2.9942592E+00,3.87695E+00
-2.9942334E+00,3.91602E+00
-2.9942076E+00,3.93555E+00
-2.9941818E+00,3.87695E+00
-2.9941560E+00,3.93555E+00
-2.9941302E+00,3.87695E+00
-2.9941044E+00,3.89648E+00
-2.9940786E+00,3.89648E+00
-2.9940528E+00,3.93555E+00
-2.9940270E+00,3.93555E+00
-2.9940012E+00,3.99414E+00
-2.9939754E+00,3.91602E+00
-2.9939496E+00,3.87695E+00
-2.9939238E+00,3.87695E+00
-2.9938980E+00,3.93555E+00
-2.9938722E+00,3.89648E+00
-2.9938464E+00,3.91602E+00
-2.9938206E+00,3.93555E+00
-2.9937948E+00,3.93555E+00
-2.9937690E+00,3.95508E+00
-2.9937432E+00,3.91602E+00
-2.9937174E+00,3.93555E+00
-2.9936916E+00,3.89648E+00
-2.9936658E+00,3.99414E+00
-2.9936400E+00,3.89648E+00
-2.9936142E+00,3.93555E+00
-2.9935884E+00,3.93555E+00
-2.9935626E+00,3.83789E+00
-2.9935368E+00,3.91602E+00
-2.9935110E+00,3.99414E+00
-2.9934852E+00,3.89648E+00
-2.9934594E+00,3.93555E+00
-2.9934336E+00,3.93555E+00
-2.9934078E+00,3.89648E+00
-2.9933820E+00,3.93555E+00
-2.9933562E+00,3.93555E+00
-2.9933304E+00,3.91602E+00
-2.9933046E+00,3.95508E+00
-2.9932788E+00,3.93555E+00
-2.9932530E+00,3.97461E+00
-2.9932272E+00,3.83789E+00
-2.9932014E+00,3.93555E+00
-2.9931756E+00,3.91602E+00
-2.9931498E+00,3.89648E+00
-2.9931240E+00,3.89648E+00
-2.9930982E+00,3.93555E+00
-2.9930724E+00,3.91602E+00
-2.9930466E+00,3.91602E+00
-2.9930208E+00,3.93555E+00
-2.9929950E+00,3.93555E+00
-2.9929692E+00,3.99414E+00
-2.9929434E+00,3.99414E+00
-2.9929176E+00,3.91602E+00
-2.9928918E+00,3.93555E+00
-2.9928660E+00,3.95508E+00
-2.9928402E+00,3.93555E+00
-2.9928144E+00,3.91602E+00
-2.9927886E+00,3.91602E+00
-2.9927628E+00,3.89648E+00
-2.9927370E+00,3.93555E+00
-2.9927112E+00,3.89648E+00
-2.9926854E+00,3.87695E+00
-2.9926596E+00,3.93555E+00
-2.9926338E+00,3.91602E+00
-2.9926080E+00,3.91602E+00
-2.9925822E+00,3.93555E+00
-2.9925564E+00,3.95508E+00
-2.9925306E+00,3.97461E+00
-2.9925048E+00,3.87695E+00
-2.9924790E+00,3.91602E+00
-2.9924532E+00,3.87695E+00
-2.9924274E+00,3.89648E+00
-2.9924016E+00,3.91602E+00
-2.9923758E+00,3.91602E+00
-2.9923500E+00,3.93555E+00
-2.9923242E+00,3.89648E+00
-2.9922984E+00,3.93555E+00
-2.9922726E+00,3.99414E+00
-2.9922468E+00,3.91602E+00
